record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0041,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,小屯路,1,expedite,从莲玉桥到莲花池西路,269,40,"-7143,-7144,-9007,-7145,-7146","116.252838,39.8971252;116.252762,39.8967896;116.252777,39.8951683;116.252785,39.8938484;116.252785,39.8932838;116.252785,39.8912773;116.252785,39.8908386;116.252792,39.8896446;116.2528,39.8895111;116.252785,39.8888016;116.252762,39.8880348;116.252792,39.8842964;116.252777,39.882225;116.2528,39.8813896;116.2528,39.8801689;116.252785,39.879364;116.252785,39.8789406;116.2528,39.8755035;116.252815,39.8739243;116.252815,39.8721428;116.252808,39.8711853;116.2528,39.8681946;116.2528,39.867218;116.2528,39.8658981;116.2528,39.8655472;116.252808,39.8640251"
TR0042,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,青塔西路,1,expedite,从大井桥到青塔桥,89,40,"7135,7133,7419,7132,7131,7130","116.264496,39.8671913;116.264488,39.8672371;116.264496,39.8684349;116.264496,39.8694305;116.264526,39.870224;116.264534,39.8705559;116.264542,39.871315;116.264572,39.8722534;116.264587,39.8733063;116.26458,39.8744164;116.264587,39.8755722;116.26461,39.8795166;116.264626,39.8808861;116.264595,39.8821259;116.26461,39.8833656;116.264633,39.8836136;116.264633,39.883667;116.264641,39.8846054;116.264626,39.8858032;116.264648,39.8884392;116.264633,39.889492;116.264641,39.8895912;116.264641,39.8916206;116.264633,39.8939285;116.264656,39.8957634;116.264679,39.8964195;116.264679,39.8965034;116.264664,39.8967819"
TR0043,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,青塔西路,1,expedite,从青塔桥到大井桥,269,40,"-7131,-7132,-7419,-7133,-7135","116.264572,39.8967819;116.264587,39.8965149;116.264572,39.8964386;116.264572,39.8957634;116.264542,39.8949051;116.264534,39.8939323;116.264526,39.8926506;116.264519,39.8916206;116.264519,39.8894997;116.264519,39.8884354;116.264519,39.8873138;116.264496,39.8858032;116.264465,39.8848495;116.264465,39.8836136;116.26445,39.8830719;116.264465,39.8821182;116.26445,39.880825;116.264442,39.8795128;116.264442,39.8783379;116.264427,39.8771706;116.264412,39.8743858;116.26442,39.8733025;116.264389,39.8722572;116.264397,39.8721771;116.264389,39.8714485;116.264412,39.8709564;116.264412,39.8708;116.264442,39.8705559;116.264442,39.8704529;116.26445,39.8703079;116.264442,39.8701973;116.264427,39.8688507;116.26442,39.8679161;116.264412,39.8671989"
TR0044,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,大成路,1,expedite,从小屯路到西四环中路辅路,359,35,"5433,5434,5435","116.2528,39.8895111;116.252998,39.8895035;116.25312,39.889492;116.254456,39.8894768;116.25502,39.889473;116.25602,39.889473;116.256134,39.8894882;116.257156,39.8894997;116.259079,39.8894997;116.26046,39.889492;116.26091,39.8894997;116.264267,39.8894997;116.264519,39.8894997;116.264633,39.889492;116.266006,39.889492;116.268372,39.8894844;116.268639,39.8894882;116.269157,39.8894844;116.269531,39.8894806;116.269836,39.8894653;116.270035,39.8894577;116.270187,39.8894348;116.270447,39.8894119;116.270683,39.8894043;116.271156,39.8894081;116.272194,39.8894043;116.273674,39.8894005"
TR0045,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,大成路,1,expedite,从西四环中路辅路到小屯路,180,30,"-5434,-5433","116.273674,39.8896713;116.271698,39.8896637;116.27063,39.8896675;116.270393,39.8896484;116.270119,39.8896217;116.269852,39.8895988;116.269669,39.889595;116.268631,39.889595;116.268372,39.889595;116.267334,39.8895874;116.266029,39.8895912;116.264641,39.8895912;116.264519,39.889595;116.264267,39.8895912;116.262383,39.8895912;116.26091,39.8896027;116.260437,39.8895988;116.259079,39.8895988;116.258125,39.8895988;116.256134,39.889576;116.25602,39.8895721;116.254509,39.8895988;116.253128,39.8896217;116.252792,39.8896446"
TR0046,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,吴家村路,1,expedite,从鲁谷东街到小屯路,357,40,5252,"116.23246,39.890274;116.232803,39.8900261;116.23291,39.8899498;116.23307,39.8898277;116.233223,39.8897095;116.23333,39.8896523;116.233459,39.8896103;116.23365,39.8895607;116.233803,39.8895454;116.234024,39.8895454;116.234764,39.8895569;116.236359,39.8895454;116.238525,39.8895493;116.239059,39.8895416;116.240089,39.8895416;116.241478,39.8895149;116.242188,39.8895187;116.243645,39.8895187;116.243919,39.8895149;116.244728,39.8895149;116.247375,39.889534;116.248001,39.889534;116.249405,39.8895416;116.25013,39.8895416;116.251434,39.8895454;116.252632,39.8895187;116.2528,39.8895111"
TR0047,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,吴家村路,1,expedite,从小屯路到鲁谷东街,176,35,-5803,"116.252792,39.8896446;116.252632,39.8896523;116.251595,39.8896751;116.250877,39.8896751;116.247894,39.8896675;116.247437,39.8896751;116.247322,39.8896675;116.241585,39.8896713;116.240402,39.8896713;116.239059,39.8896751;116.237343,39.8896751;116.236229,39.889679;116.235657,39.8896828;116.23539,39.8896713;116.234497,39.889679;116.233864,39.8896751;116.233803,39.889679;116.233727,39.889698;116.233597,39.8897324;116.233437,39.8897972;116.233246,39.8899422;116.233078,39.8900757;116.232918,39.8902054;116.232567,39.8904762"
TR0048,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,万丰路,1,expedite,从万丰桥到金家村桥,88,40,"8919,8883,7124,8711,7123,7122","116.294327,39.8663025;116.294411,39.8674278;116.294495,39.8688507;116.294617,39.8708763;116.294724,39.8723946;116.294792,39.8735886;116.294846,39.8744011;116.294868,39.8749008;116.294937,39.8755684;116.294952,39.8762321;116.295021,39.8772926;116.295059,39.877964;116.295113,39.8786163;116.295074,39.8795128;116.295059,39.8799515;116.295021,39.880928;116.295059,39.8835831;116.295067,39.8841324;116.295067,39.8851738;116.295052,39.8863716;116.295052,39.8867226;116.295036,39.8883629;116.295059,39.8886223;116.295059,39.8888626;116.295059,39.8895988;116.295052,39.8904533;116.295052,39.8911476;116.295059,39.8915672;116.295036,39.893074;116.295059,39.8947945;116.295036,39.8968086"
TR0049,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,万丰路,1,expedite,从金家村桥到万丰桥,268,40,"-7123,-8711,-7124,-8883,-8919,-7125","116.294937,39.8968086;116.294937,39.8964348;116.294952,39.8950577;116.294952,39.8939781;116.294952,39.8928719;116.294952,39.8920517;116.294952,39.8895226;116.29496,39.8883629;116.29496,39.8872299;116.29496,39.8867302;116.29496,39.8835831;116.294937,39.8824348;116.294937,39.8799286;116.294937,39.8794937;116.294884,39.8785553;116.294807,39.8775406;116.294739,39.8761253;116.294647,39.8749008;116.294617,39.8744011;116.294586,39.8735886;116.294403,39.8710747;116.294281,39.8690834;116.294273,39.8688316;116.294106,39.8662949"
TR0050,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,靛厂路,1,expedite,从西四环中路辅路到万丰路,0,40,"5441,5442","116.27433,39.8894119;116.275505,39.8894081;116.276352,39.8894234;116.277298,39.8894272;116.277496,39.889431;116.277603,39.8894386;116.277847,39.889473;116.277992,39.8894844;116.278313,39.8894997;116.279678,39.8894997;116.279945,39.8895035;116.280319,39.8895035;116.281502,39.8895073;116.284462,39.8895035;116.284584,39.8894997;116.284851,39.8895035;116.286812,39.8895035;116.288376,39.8895149;116.293152,39.8895187;116.294167,39.8895226;116.295059,39.8895226"
TR0051,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,靛厂路,1,expedite,从万丰路到西四环中路辅路,179,40,"-5442,-5441,-5440","116.295059,39.8895988;116.294952,39.8895988;116.289948,39.8896217;116.289352,39.8896179;116.288055,39.8896103;116.284523,39.8896217;116.282829,39.8896141;116.278381,39.8895836;116.27813,39.8895874;116.277954,39.8895912;116.277824,39.8896217;116.277611,39.8896523;116.277473,39.8896675;116.27739,39.8896713;116.275505,39.8896713;116.275055,39.8896751;116.274323,39.8896675"
TR0052,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,复兴路,1,expedite,从玉泉路到西翠路,0,45,"5051,7488,5052,6460,5054","116.252747,39.9073868;116.253014,39.9073524;116.256027,39.9073715;116.257462,39.907383;116.259949,39.9073715;116.261864,39.9073715;116.264397,39.9073868;116.264656,39.907383;116.26709,39.907383;116.269814,39.9073906;116.27179,39.9074059;116.273308,39.9074059;116.273697,39.9073982;116.273766,39.9074059;116.274315,39.9074059;116.276451,39.9073868;116.27903,39.9073944;116.28096,39.9073982;116.28331,39.9074249;116.283432,39.9074211"
TR0053,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,复兴路,1,expedite,从万寿路到北蜂窝路,359,50,"8766,6459,5056,6037,5057,5058","116.295113,39.9074135;116.299522,39.907444;116.302101,39.9074478;116.304237,39.9074516;116.30616,39.9074326;116.306755,39.9074173;116.307114,39.9074135;116.31015,39.9073792;116.310593,39.907383;116.312126,39.9073715;116.312958,39.907383;116.314384,39.9074135;116.315109,39.9074402;116.316757,39.9074249;116.317528,39.9074211;116.321129,39.9074059;116.321259,39.9073982;116.324799,39.9073715;116.325478,39.9073715;116.328979,39.9073524"
TR0054,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,复兴路,1,expedite,从柳林馆路到万寿路,180,50,"-5056,-6459,-8766,-5055","116.31675,39.9075394;116.316391,39.9075394;116.314285,39.9075546;116.313385,39.9075508;116.312302,39.9075394;116.31205,39.9075394;116.311203,39.9075317;116.310097,39.9075394;116.309433,39.907547;116.308456,39.9075584;116.308159,39.9075699;116.307228,39.9075432;116.305962,39.9075546;116.30574,39.9075508;116.302086,39.9075508;116.299416,39.9075508;116.298492,39.907547;116.295448,39.9075394;116.295113,39.9075432;116.294868,39.9075317"
TR0055,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,复兴路,1,expedite,从五棵松桥到玉泉路,180,45,"-7488,-5051","116.273697,39.907505;116.273224,39.907505;116.27179,39.9074936;116.270454,39.9074898;116.268745,39.907486;116.26709,39.9074745;116.265526,39.9074745;116.264656,39.9074936;116.263153,39.9074898;116.262077,39.9074745;116.259964,39.907486;116.2584,39.907486;116.257652,39.9074783;116.256027,39.907486;116.253029,39.9075127;116.252747,39.9074745"
TR0056,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,万寿路,1,expedite,从金家村桥到翠微路,88,35,"7509,7511,7510,7508,7507,7506","116.295036,39.8968086;116.295029,39.8972588;116.295052,39.8973923;116.295074,39.8976746;116.29509,39.898243;116.295105,39.8995323;116.29509,39.9002571;116.29509,39.9004402;116.29509,39.9010429;116.295105,39.9024506;116.295113,39.9038658;116.295113,39.9063187;116.295113,39.9074135;116.295113,39.9075432;116.295113,39.9078941;116.295113,39.909008;116.295113,39.9128723;116.295113,39.913475;116.295113,39.9155197;116.29509,39.9164581;116.295113,39.9167366;116.295181,39.9171982;116.295212,39.9172707;116.295341,39.9175682;116.295517,39.9179115;116.295769,39.9183083;116.295914,39.91856"
TR0057,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,万寿路,1,expedite,从翠微路到金家村桥,268,35,"-7507,-7508,-7510,-7511,-7509","116.295708,39.9185791;116.295601,39.9183731;116.295326,39.9179077;116.295143,39.9175682;116.295021,39.9173012;116.294945,39.9169998;116.294899,39.9167633;116.294884,39.9165115;116.294868,39.9160614;116.294861,39.9145164;116.294861,39.9133835;116.294861,39.9128609;116.294846,39.9122314;116.294846,39.9106026;116.294861,39.9096375;116.294861,39.9086533;116.294868,39.9078941;116.294884,39.9074135;116.294884,39.906601;116.294868,39.9049339;116.294884,39.9024506;116.294861,39.9016418;116.294861,39.9010582;116.294861,39.9002571;116.294853,39.8998108;116.294861,39.8989067;116.294861,39.8976173;116.294884,39.8975105;116.294937,39.8972588;116.294937,39.8968086"
TR0058,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,石景山路,1,expedite,从鲁谷东街到玉泉路,359,45,"4872,4873","116.235771,39.9073906;116.239754,39.907383;116.242859,39.9073601;116.243111,39.9073601;116.251251,39.9073715;116.252357,39.9073792;116.252747,39.9073868"
TR0059,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,鲁谷路,1,expedite,从京原路到玉泉路,0,35,"7076,7075,7074,7073,7072","116.210754,39.9037819;116.211357,39.9038315;116.211555,39.9038353;116.212448,39.9038391;116.213364,39.9038506;116.218758,39.9038315;116.22113,39.9038582;116.222908,39.9038506;116.223732,39.9038429;116.224899,39.9038506;116.22599,39.9038429;116.226669,39.9038353;116.227074,39.9038429;116.227806,39.9038506;116.228859,39.9038544;116.229118,39.9038429;116.231216,39.9038582;116.231567,39.9038544;116.234062,39.9038544;116.235802,39.9038391;116.237411,39.9038429;116.238846,39.9038429;116.240303,39.9038544;116.242889,39.9038506;116.243095,39.9038429;116.24469,39.9038582;116.246864,39.903862;116.249687,39.9038582;116.251083,39.903862;116.252258,39.9038506;116.252617,39.9038544;116.252747,39.9038582;116.253014,39.9038544"
TR0060,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,鲁谷路,1,expedite,从玉泉路到京原路,180,35,"-7072,-7073,-7074,-7075,-7076,-7077","116.253014,39.9038887;116.252747,39.9039192;116.252617,39.9039345;116.250557,39.9039116;116.248672,39.9039116;116.246346,39.9039307;116.24469,39.9039307;116.243103,39.9039421;116.242889,39.9039383;116.239983,39.9039192;116.238968,39.9039192;116.237083,39.903923;116.235802,39.9039154;116.235664,39.9039192;116.23394,39.9039192;116.230667,39.9039307;116.229111,39.9039307;116.228851,39.9039345;116.228035,39.9039192;116.226669,39.9039192;116.225952,39.903923;116.224785,39.9039192;116.221039,39.9039307;116.220535,39.903923;116.219719,39.903923;116.219185,39.9039192;116.218491,39.9039192;116.214523,39.9039192;116.214134,39.903923;116.213326,39.903923;116.21241,39.9039154;116.211388,39.9039154;116.210716,39.9038658"
TR0061,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,玉泉路,1,expedite,从莲玉桥到田村路,89,35,"8782,7150,7149,8678,7148","116.252945,39.8971291;116.253006,39.8973808;116.253021,39.8980522;116.253014,39.8989143;116.252983,39.9001007;116.252975,39.9002571;116.252998,39.9026222;116.253014,39.9038887;116.253014,39.9061661;116.252998,39.9071274;116.253029,39.9075127;116.253029,39.9084816;116.252968,39.9111137;116.25296,39.9128342;116.25296,39.914978;116.252975,39.9155502;116.252998,39.9163361;116.253014,39.9164162;116.253052,39.9165115;116.253113,39.9166298;116.253136,39.9176445;116.253136,39.92033;116.253082,39.9220085;116.253052,39.9233856;116.253067,39.9243279;116.253067,39.9252052;116.253067,39.9252586;116.253052,39.9253349;116.253029,39.9253731;116.252983,39.9254608;116.252899,39.925621;116.252953,39.9259567;116.252953,39.9263992;116.252968,39.9272079;116.252968,39.9275551;116.252975,39.9281883;116.252983,39.9292793;116.252975,39.9294891"
TR0062,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,玉泉路,1,expedite,从田村路到莲玉桥,270,45,"-8678,-7149,-7150,-8782,-7151","116.252754,39.9294891;116.252754,39.9292793;116.252731,39.9285965;116.252754,39.9270706;116.252747,39.9260216;116.252808,39.9256477;116.25293,39.9254417;116.252975,39.9253426;116.252998,39.9252853;116.252998,39.9251823;116.252998,39.9243393;116.252975,39.9234085;116.252975,39.9219894;116.253052,39.920311;116.253052,39.917881;116.253036,39.9176483;116.252998,39.9166298;116.252907,39.9165421;116.252853,39.9164772;116.252838,39.9164543;116.252815,39.9164276;116.2528,39.9164009;116.2528,39.9163513;116.252777,39.9154091;116.252785,39.914978;116.252785,39.9128418;116.252754,39.910965;116.252762,39.9085083;116.252747,39.9074745;116.252747,39.9073868;116.252747,39.9049606;116.252747,39.9039192;116.252747,39.9038582;116.252762,39.9004669;116.252762,39.9002724;116.252754,39.898819;116.252754,39.8986282;116.252785,39.8982544;116.252815,39.8973808;116.252838,39.8971252"
TR0063,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,东大街,1,expedite,从正阳大街到万丰桥,89,35,"7128,7127","116.293968,39.8503075;116.294006,39.8503151;116.294044,39.8503342;116.294083,39.8503571;116.294136,39.8504105;116.294151,39.850441;116.294159,39.8504715;116.294167,39.850544;116.294189,39.8507118;116.294174,39.8508606;116.294151,39.8511314;116.294044,39.8521881;116.293922,39.852951;116.2939,39.8530884;116.293831,39.8536606;116.293831,39.8537102;116.293839,39.853817;116.293884,39.8539772;116.293831,39.8547363;116.293846,39.8551102;116.293861,39.8553085;116.293884,39.856266;116.293953,39.8574524;116.293976,39.857563;116.293983,39.8583412;116.294006,39.8592873;116.294098,39.8617592;116.294121,39.8625603;116.294296,39.8659363;116.294327,39.8663025"
TR0064,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,东大街,1,expedite,从万丰桥到正阳大街,269,30,"-7127,-7128,-8314","116.294106,39.8662949;116.29406,39.865921;116.293991,39.8646088;116.293976,39.8641968;116.293922,39.8625603;116.293922,39.8624268;116.293846,39.8605499;116.293808,39.8592758;116.293793,39.8583298;116.293831,39.8574486;116.293816,39.8572617;116.293785,39.8564262;116.293709,39.8553009;116.293686,39.8547363;116.293762,39.8539772;116.293808,39.853817;116.293793,39.8537102;116.293793,39.8536568;116.293869,39.8530884;116.293884,39.8529472;116.294006,39.8521805;116.294113,39.8511276;116.294136,39.8508606;116.294144,39.8507118;116.294136,39.8505478;116.294121,39.8504753;116.294113,39.8504486;116.294098,39.8504219;116.294044,39.8503723;116.294029,39.8503609;116.293991,39.8503418;116.293953,39.8503342"
TR0065,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,程庄路,1,expedite,从丰台西路到大井桥,97,30,"9021,9153,9024","116.267761,39.8475189;116.267731,39.8477974;116.267639,39.848423;116.267616,39.8485069;116.267487,39.8489075;116.267464,39.848999;116.267448,39.8490944;116.267395,39.8495865;116.26722,39.8512497;116.267067,39.8528137;116.267075,39.8529243;116.26709,39.8530807;116.267128,39.8535118;116.267143,39.853653;116.267143,39.8537941;116.267128,39.8538857;116.267113,39.8540306;116.26709,39.8541336;116.267036,39.8543434;116.266891,39.8550034;116.266792,39.8553123;116.266579,39.8560905;116.266464,39.8564453;116.26635,39.8567696;116.266167,39.8571739;116.265991,39.8576164;116.265862,39.8579063;116.265831,39.8579788;116.265816,39.8580589;116.265762,39.8581505;116.265724,39.8582535;116.265671,39.8584633;116.265579,39.8589287;116.265282,39.8602295;116.265152,39.8608551;116.265015,39.861599;116.264748,39.8628006;116.264656,39.8631477;116.264549,39.8636627;116.264481,39.8640709;116.264481,39.864193;116.264519,39.8646049;116.264534,39.8650742;116.264542,39.8654671;116.264534,39.865757;116.264534,39.8659897;116.264519,39.8664932;116.264496,39.8671913"
