edge_id,from,to,distance,danger_type,congestion,passable,road_name,instruction,polyline,strategy,variant,path_index,step_index
OSM00157,O81320431,O81320432,0.1438,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4107571,31.2196943;121.4108342,31.2209860",osm,osm_trunk,9371912,156
OSM00158,O81320432,O81320433,0.127,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4108342,31.2209860;121.4109374,31.2221250",osm,osm_trunk,9371912,157
OSM00159,O81320433,O81320434,0.1298,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4109374,31.2221250;121.4109945,31.2232913",osm,osm_trunk,9371912,158
OSM00160,O81320434,O81320435,0.152,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4109945,31.2232913;121.4110758,31.2246563",osm,osm_trunk,9371912,159
OSM00161,O81320435,O3871133032,0.0389,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4110758,31.2246563;121.4110944,31.2250062",osm,osm_trunk,9371912,160
OSM00162,O3871133032,O81320436,0.0401,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4110944,31.2250062;121.4110970,31.2253668",osm,osm_trunk,9371912,161
OSM00163,O81320436,O3871133035,0.0323,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4110970,31.2253668;121.4110780,31.2256564",osm,osm_trunk,9371912,162
OSM00164,O3871133035,O81320437,0.0335,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4110780,31.2256564;121.4110309,31.2259550",osm,osm_trunk,9371912,163
OSM00165,O81320437,O64812045,0.0359,normal,0.05,true,内环高架路,OSM trunk way 9371912,"121.4110309,31.2259550;121.4109456,31.2262692",osm,osm_trunk,9371912,164
OSM00166,O479299959,O1572286483,0.0083,normal,0.08,true,金陵中路,OSM tertiary way 9374529,"121.4785387,31.2260982;121.4784659,31.2260576",osm,osm_tertiary,9374529,165
OSM00167,O1572286483,O1503769908,0.0141,normal,0.08,true,金陵中路,OSM tertiary way 9374529,"121.4784659,31.2260576;121.4783352,31.2259982",osm,osm_tertiary,9374529,166
OSM00168,O1503769908,O1572286482,0.1143,normal,0.08,true,金陵中路,OSM tertiary way 9374529,"121.4783352,31.2259982;121.4773022,31.2254717",osm,osm_tertiary,9374529,167
OSM00169,O1572286482,O71127148,0.0282,normal,0.08,true,金陵中路,OSM tertiary way 9374529,"121.4773022,31.2254717;121.4770351,31.2253620",osm,osm_tertiary,9374529,168
OSM00170,O554236879,O11871725041,0.0787,normal,0.05,true,思南路,OSM residential way 9704194,"121.4659254,31.2196477;121.4661554,31.2189677",osm,osm_residential,9704194,169
OSM00171,O11871725041,O483119801,0.0961,normal,0.05,true,思南路,OSM residential way 9704194,"121.4661554,31.2189677;121.4664361,31.2181373",osm,osm_residential,9704194,170
OSM00172,O483119801,O6878129673,0.0632,normal,0.05,true,思南路,OSM residential way 9704194,"121.4664361,31.2181373;121.4666423,31.2175966",osm,osm_residential,9704194,171
OSM00173,O6878129673,O601681404,0.0536,normal,0.05,true,思南路,OSM residential way 9704194,"121.4666423,31.2175966;121.4668120,31.2171368",osm,osm_residential,9704194,172
OSM00174,O601681404,O601681433,0.0519,normal,0.05,true,思南路,OSM residential way 9704194,"121.4668120,31.2171368;121.4669834,31.2166932",osm,osm_residential,9704194,173
OSM00175,O601681433,O601681398,0.0665,normal,0.05,true,思南路,OSM residential way 9704194,"121.4669834,31.2166932;121.4672061,31.2161261",osm,osm_residential,9704194,174
OSM00176,O601681398,O154073639,0.0229,normal,0.05,true,思南路,OSM residential way 9704194,"121.4672061,31.2161261;121.4672828,31.2159305",osm,osm_residential,9704194,175
OSM00177,O154073639,O76482203,0.0874,normal,0.05,true,思南路,OSM residential way 9704194,"121.4672828,31.2159305;121.4676044,31.2151943",osm,osm_residential,9704194,176
OSM00178,O76482203,O6388820782,0.0361,normal,0.05,true,思南路,OSM residential way 9704194,"121.4676044,31.2151943;121.4677756,31.2149041",osm,osm_residential,9704194,177
OSM00179,O6388820782,O6388770554,0.0632,normal,0.05,true,思南路,OSM residential way 9704194,"121.4677756,31.2149041;121.4680668,31.2143933",osm,osm_residential,9704194,178
OSM00180,O6388770554,O76482720,0.1446,normal,0.05,true,思南路,OSM residential way 9704194,"121.4680668,31.2143933;121.4687331,31.2132240",osm,osm_residential,9704194,179
OSM00181,O76482720,O76482721,0.0472,normal,0.05,true,思南路,OSM residential way 9704194,"121.4687331,31.2132240;121.4689299,31.2128342",osm,osm_residential,9704194,180
OSM00182,O76482721,O76482722,0.1225,normal,0.05,true,思南路,OSM residential way 9704194,"121.4689299,31.2128342;121.4693148,31.2117830",osm,osm_residential,9704194,181
OSM00183,O76482722,O76482723,0.1046,normal,0.05,true,思南路,OSM residential way 9704194,"121.4693148,31.2117830;121.4696141,31.2108777",osm,osm_residential,9704194,182
OSM00184,O76482723,O76482724,0.0571,normal,0.05,true,思南路,OSM residential way 9704194,"121.4696141,31.2108777;121.4698928,31.2104228",osm,osm_residential,9704194,183
OSM00185,O76482724,O87604258,0.0625,normal,0.05,true,思南路,OSM residential way 9704194,"121.4698928,31.2104228;121.4701884,31.2099206",osm,osm_residential,9704194,184
OSM00186,O87604258,O1576344477,0.084,normal,0.05,true,思南路,OSM residential way 9704194,"121.4701884,31.2099206;121.4705744,31.2092414",osm,osm_residential,9704194,185
OSM00187,O1576344477,O1576344742,0.0577,normal,0.05,true,思南路,OSM residential way 9704194,"121.4705744,31.2092414;121.4708891,31.2087981",osm,osm_residential,9704194,186
OSM00188,O1576344742,O858404385,0.004,normal,0.05,true,思南路,OSM residential way 9704194,"121.4708891,31.2087981;121.4709111,31.2087671",osm,osm_residential,9704194,187
OSM00189,O858404385,O858404199,0.0732,normal,0.05,true,思南路,OSM residential way 9704194,"121.4709111,31.2087671;121.4713208,31.2082097",osm,osm_residential,9704194,188
OSM00190,O78603290,O78011920,0.0677,normal,0.05,true,延安高架路,OSM trunk way 9792174,"121.4662415,31.2238416;121.4655319,31.2238865",osm,osm_trunk,9792174,189
OSM00191,O78011920,O1721521105,0.0897,normal,0.05,true,延安高架路,OSM trunk way 9792174,"121.4655319,31.2238865;121.4645918,31.2239550",osm,osm_trunk,9792174,190
OSM00192,O1721521105,O78011919,0.0574,normal,0.05,true,延安高架路,OSM trunk way 9792174,"121.4645918,31.2239550;121.4639894,31.2239907",osm,osm_trunk,9792174,191
OSM00193,O78011919,O78011918,0.129,normal,0.05,true,延安高架路,OSM trunk way 9792174,"121.4639894,31.2239907;121.4626327,31.2240145",osm,osm_trunk,9792174,192
OSM00194,O78011918,O78603289,0.1926,normal,0.05,true,延安高架路,OSM trunk way 9792174,"121.4626327,31.2240145;121.4606079,31.2239794",osm,osm_trunk,9792174,193
OSM00195,O78603289,O78603287,0.28,normal,0.05,true,延安高架路,OSM trunk way 9792174,"121.4606079,31.2239794;121.4576631,31.2239423",osm,osm_trunk,9792174,194
OSM00196,O267198471,O5436983594,0.0225,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4772287,31.2304806;121.4774423,31.2305669",osm,osm_tertiary,9832326,195
OSM00197,O5436983594,O267198470,0.0866,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4774423,31.2305669;121.4782689,31.2308942",osm,osm_tertiary,9832326,196
OSM00198,O267198470,O267198469,0.0765,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4782689,31.2308942;121.4790017,31.2311787",osm,osm_tertiary,9832326,197
OSM00199,O267198469,O477641820,0.0463,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4790017,31.2311787;121.4794416,31.2313567",osm,osm_tertiary,9832326,198
OSM00200,O477641820,O267198468,0.0882,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4794416,31.2313567;121.4802719,31.2317102",osm,osm_tertiary,9832326,199
OSM00201,O267198468,O267198472,0.0998,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4802719,31.2317102;121.4812080,31.2321159",osm,osm_tertiary,9832326,200
OSM00202,O267198472,O1887913947,0.02,normal,0.08,true,广东路,OSM tertiary way 9832326,"121.4812080,31.2321159;121.4814051,31.2321794",osm,osm_tertiary,9832326,201
OSM00203,O10947958446,O78614957,0.0535,normal,0.05,true,延安高架路,OSM trunk way 9833223,"121.4556712,31.2239071;121.4551118,31.2238518",osm,osm_trunk,9833223,202
OSM00204,O78614957,O78614955,0.0442,normal,0.05,true,延安高架路,OSM trunk way 9833223,"121.4551118,31.2238518;121.4546580,31.2237646",osm,osm_trunk,9833223,203
OSM00205,O78614955,O78614954,0.067,normal,0.05,true,延安高架路,OSM trunk way 9833223,"121.4546580,31.2237646;121.4539986,31.2235530",osm,osm_trunk,9833223,204
OSM00206,O78614954,O78614953,0.1297,normal,0.05,true,延安高架路,OSM trunk way 9833223,"121.4539986,31.2235530;121.4527485,31.2230855",osm,osm_trunk,9833223,205
OSM00207,O78614953,O154902768,0.1404,normal,0.05,true,延安高架路,OSM trunk way 9833223,"121.4527485,31.2230855;121.4514013,31.2225686",osm,osm_trunk,9833223,206
OSM00208,O469946025,O565246755,0.0217,normal,0.08,true,武夷路,OSM tertiary way 9833761,"121.4125844,31.2124707;121.4128121,31.2124718",osm,osm_tertiary,9833761,207
OSM00209,O78621983,O5285342690,0.058,normal,0.05,true,service,OSM service way 9833774,"121.4280587,31.2136543;121.4280319,31.2141751",osm,osm_service,9833774,208
OSM00210,O5285342690,O78622461,0.0648,normal,0.05,true,service,OSM service way 9833774,"121.4280319,31.2141751;121.4279562,31.2147541",osm,osm_service,9833774,209
OSM00211,O78622461,O78622766,0.0547,normal,0.05,true,service,OSM service way 9833774,"121.4279562,31.2147541;121.4278667,31.2152397",osm,osm_service,9833774,210
OSM00212,O1505262794,O2365827800,0.0271,normal,0.05,true,利西路,OSM residential way 9833865,"121.4251862,31.2141837;121.4254711,31.2141970",osm,osm_residential,9833865,211
OSM00213,O2365827800,O2365827801,0.0125,normal,0.05,true,利西路,OSM residential way 9833865,"121.4254711,31.2141970;121.4256019,31.2142074",osm,osm_residential,9833865,212
OSM00214,O2365827801,O2365827802,0.0068,normal,0.05,true,利西路,OSM residential way 9833865,"121.4256019,31.2142074;121.4256713,31.2142206",osm,osm_residential,9833865,213
OSM00215,O2365827802,O2365827803,0.0054,normal,0.05,true,利西路,OSM residential way 9833865,"121.4256713,31.2142206;121.4257251,31.2142363",osm,osm_residential,9833865,214
OSM00216,O2365827803,O2365827804,0.006,normal,0.05,true,利西路,OSM residential way 9833865,"121.4257251,31.2142363;121.4257821,31.2142601",osm,osm_residential,9833865,215
OSM00217,O2365827804,O2365827805,0.0059,normal,0.05,true,利西路,OSM residential way 9833865,"121.4257821,31.2142601;121.4258328,31.2142904",osm,osm_residential,9833865,216
OSM00218,O2365827805,O2365827806,0.0055,normal,0.05,true,利西路,OSM residential way 9833865,"121.4258328,31.2142904;121.4258806,31.2143179",osm,osm_residential,9833865,217
OSM00219,O2365827806,O2365827807,0.0065,normal,0.05,true,利西路,OSM residential way 9833865,"121.4258806,31.2143179;121.4259406,31.2143456",osm,osm_residential,9833865,218
OSM00220,O2365827807,O2365827808,0.0082,normal,0.05,true,利西路,OSM residential way 9833865,"121.4259406,31.2143456;121.4260206,31.2143719",osm,osm_residential,9833865,219
OSM00221,O2365827808,O2365827809,0.0079,normal,0.05,true,利西路,OSM residential way 9833865,"121.4260206,31.2143719;121.4260991,31.2143943",osm,osm_residential,9833865,220
OSM00222,O2365827809,O2365827810,0.0178,normal,0.05,true,利西路,OSM residential way 9833865,"121.4260991,31.2143943;121.4262819,31.2144272",osm,osm_residential,9833865,221
OSM00223,O2365827810,O12606259620,0.0233,normal,0.05,true,利西路,OSM residential way 9833865,"121.4262819,31.2144272;121.4265195,31.2144765",osm,osm_residential,9833865,222
OSM00224,O12606259620,O2365827811,0.0089,normal,0.05,true,利西路,OSM residential way 9833865,"121.4265195,31.2144765;121.4266102,31.2144953",osm,osm_residential,9833865,223
OSM00225,O2365827811,O2365827812,0.0516,normal,0.05,true,利西路,OSM residential way 9833865,"121.4266102,31.2144953;121.4271413,31.2145911",osm,osm_residential,9833865,224
OSM00226,O2365827812,O2365827813,0.0104,normal,0.05,true,利西路,OSM residential way 9833865,"121.4271413,31.2145911;121.4272458,31.2146174",osm,osm_residential,9833865,225
OSM00227,O2365827813,O2365827819,0.0054,normal,0.05,true,利西路,OSM residential way 9833865,"121.4272458,31.2146174;121.4272967,31.2146384",osm,osm_residential,9833865,226
OSM00228,O2365827819,O2365827821,0.0045,normal,0.05,true,利西路,OSM residential way 9833865,"121.4272967,31.2146384;121.4273366,31.2146608",osm,osm_residential,9833865,227
OSM00229,O2365827821,O2365827823,0.0046,normal,0.05,true,利西路,OSM residential way 9833865,"121.4273366,31.2146608;121.4273705,31.2146898",osm,osm_residential,9833865,228
OSM00230,O2365827823,O2365827827,0.003,normal,0.05,true,利西路,OSM residential way 9833865,"121.4273705,31.2146898;121.4273952,31.2147069",osm,osm_residential,9833865,229
OSM00231,O2365827827,O78623988,0.0034,normal,0.05,true,利西路,OSM residential way 9833865,"121.4273952,31.2147069;121.4274285,31.2147188",osm,osm_residential,9833865,230
OSM00232,O78623988,O2365827836,0.0461,normal,0.05,true,利西路,OSM residential way 9833865,"121.4274285,31.2147188;121.4279095,31.2147695",osm,osm_residential,9833865,231
OSM00233,O2365827836,O2365827833,0.0029,normal,0.05,true,利西路,OSM residential way 9833865,"121.4279095,31.2147695;121.4279396,31.2147639",osm,osm_residential,9833865,232
OSM00234,O2365827833,O78622461,0.0019,normal,0.05,true,利西路,OSM residential way 9833865,"121.4279396,31.2147639;121.4279562,31.2147541",osm,osm_residential,9833865,233
OSM00235,O64869242,O64869243,0.0968,normal,0.05,true,内环高架路,OSM trunk way 9930124,"121.4368732,31.2540504;121.4377901,31.2544290",osm,osm_trunk,9930124,234
OSM00236,O82515933,O82520027,0.0216,normal,0.05,true,汾阳路,OSM residential way 10045544,"121.4514631,31.2089507;121.4516769,31.2090171",osm,osm_residential,10045544,235
OSM00237,O82520027,O82515934,0.0459,normal,0.05,true,汾阳路,OSM residential way 10045544,"121.4516769,31.2090171;121.4521301,31.2091581",osm,osm_residential,10045544,236
OSM00238,O85011021,O2049780871,0.0117,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4740686,31.2212165;121.4741788,31.2212643",osm,osm_residential,10250021,237
OSM00239,O2049780871,O4333704481,0.0194,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4741788,31.2212643;121.4743570,31.2213500",osm,osm_residential,10250021,238
OSM00240,O4333704481,O2629524985,0.0033,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4743570,31.2213500;121.4743880,31.2213642",osm,osm_residential,10250021,239
OSM00241,O2629524985,O12025294829,0.0067,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4743880,31.2213642;121.4744502,31.2213929",osm,osm_residential,10250021,240
OSM00242,O12025294829,O4333704514,0.0042,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4744502,31.2213929;121.4744892,31.2214108",osm,osm_residential,10250021,241
OSM00243,O4333704514,O2629533632,0.029,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4744892,31.2214108;121.4747633,31.2215254",osm,osm_residential,10250021,242
OSM00244,O2629533632,O1572270908,0.0045,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4747633,31.2215254;121.4748056,31.2215433",osm,osm_residential,10250021,243
OSM00245,O1572270908,O2049780821,0.0283,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4748056,31.2215433;121.4750938,31.2216075",osm,osm_residential,10250021,244
OSM00246,O2049780821,O85011298,0.0133,normal,0.05,true,太仓路,OSM residential way 10250021,"121.4750938,31.2216075;121.4752294,31.2216376",osm,osm_residential,10250021,245
OSM00247,O600144559,O64841425,0.0611,normal,0.05,true,南北高架路,OSM trunk way 10358632,"121.4703564,31.2233697;121.4699290,31.2237803",osm,osm_trunk,10358632,246
OSM00248,O64841425,O1721521091,0.0766,normal,0.05,true,南北高架路,OSM trunk way 10358632,"121.4699290,31.2237803;121.4693916,31.2242934",osm,osm_trunk,10358632,247
OSM00249,O1721521091,O1721521087,0.0581,normal,0.05,true,南北高架路,OSM trunk way 10358632,"121.4693916,31.2242934;121.4689958,31.2246914",osm,osm_trunk,10358632,248
OSM00250,O1721521087,O477603292,0.0618,normal,0.05,true,南北高架路,OSM trunk way 10358632,"121.4689958,31.2246914;121.4685572,31.2251021",osm,osm_trunk,10358632,249
OSM00251,O477603292,O64841426,0.0478,normal,0.05,true,南北高架路,OSM trunk way 10358632,"121.4685572,31.2251021;121.4682457,31.2254390",osm,osm_trunk,10358632,250
OSM00252,O64841426,O4375143145,0.0399,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4682457,31.2254390;121.4680010,31.2257300",osm,osm_trunk,10358635,251
OSM00253,O4375143145,O1721521123,0.057,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4680010,31.2257300;121.4677189,31.2261827",osm,osm_trunk,10358635,252
OSM00254,O1721521123,O64841427,0.0362,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4677189,31.2261827;121.4675639,31.2264802",osm,osm_trunk,10358635,253
OSM00255,O64841427,O1721521098,0.0395,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4675639,31.2264802;121.4674436,31.2268201",osm,osm_trunk,10358635,254
OSM00256,O1721521098,O1721521117,0.0483,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4674436,31.2268201;121.4673230,31.2272420",osm,osm_trunk,10358635,255
OSM00257,O1721521117,O1721521114,0.0442,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4673230,31.2272420;121.4672689,31.2276368",osm,osm_trunk,10358635,256
OSM00258,O1721521114,O64841428,0.0321,normal,0.05,true,南北高架路,OSM trunk way 10358635,"121.4672689,31.2276368;121.4672571,31.2279254",osm,osm_trunk,10358635,257
OSM00259,O71121976,O1721521125,0.0496,normal,0.05,true,南北高架路,OSM trunk way 10358638,"121.4681374,31.2254210;121.4684717,31.2250782",osm,osm_trunk,10358638,258
OSM00260,O1721521125,O1721521086,0.058,normal,0.05,true,南北高架路,OSM trunk way 10358638,"121.4684717,31.2250782;121.4688754,31.2246871",osm,osm_trunk,10358638,259
OSM00261,O1721521086,O71121978,0.0587,normal,0.05,true,南北高架路,OSM trunk way 10358638,"121.4688754,31.2246871;121.4692832,31.2242903",osm,osm_trunk,10358638,260
OSM00262,O71121978,O1721521108,0.0648,normal,0.05,true,南北高架路,OSM trunk way 10358638,"121.4692832,31.2242903;121.4697324,31.2238520",osm,osm_trunk,10358638,261
OSM00263,O1721521108,O71121979,0.1106,normal,0.05,true,南北高架路,OSM trunk way 10358638,"121.4697324,31.2238520;121.4705025,31.2231066",osm,osm_trunk,10358638,262
OSM00264,O81326271,O81326272,0.0983,normal,0.05,true,延安高架路,OSM trunk way 10359259,"121.4109940,31.2053519;121.4117663,31.2059394",osm,osm_trunk,10359259,263
OSM00265,O81326272,O81326273,0.0593,normal,0.05,true,延安高架路,OSM trunk way 10359259,"121.4117663,31.2059394;121.4122555,31.2062697",osm,osm_trunk,10359259,264
OSM00266,O81326273,O81326274,0.0941,normal,0.05,true,延安高架路,OSM trunk way 10359259,"121.4122555,31.2062697;121.4130277,31.2067984",osm,osm_trunk,10359259,265
OSM00267,O81326274,O565249186,0.048,normal,0.05,true,延安高架路,OSM trunk way 10359260,"121.4130277,31.2067984;121.4134217,31.2070681",osm,osm_trunk,10359260,266
