edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,matched_distance_km,original_congestion,mapped_congestion,traffic_captured_at
OSM00339,O4375143309,O4375143308,南北高架路,南北高架路,1,expedite,60,0.0018,0.05,0.05,2026-06-22T21:40:23
OSM00340,O4375143308,O4375143307,南北高架路,南北高架路,1,expedite,60,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM00341,O4375143307,O64841420,南北高架路,南北高架路,1,expedite,60,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM00342,O64841420,O4375143306,南北高架路,南北高架路,1,expedite,60,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM00343,O4375143306,O4375143305,南北高架路,南北高架路,1,expedite,60,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM00344,O4375143305,O477601189,南北高架路,南北高架路,1,expedite,60,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM00345,O95430109,O81326616,延安高架路,延安高架路,1,expedite,50,0.002,0.05,0.05,2026-06-22T21:40:23
OSM00346,O81326616,O1984212343,延安高架路,延安高架路,1,expedite,50,0.0,0.05,0.05,2026-06-22T21:40:23
OSM00347,O1984212343,O81326617,延安高架路,延安高架路,1,expedite,50,0.0,0.05,0.05,2026-06-22T21:40:23
OSM00348,O81326617,O81326618,延安高架路,延安高架路,1,expedite,50,0.0,0.05,0.05,2026-06-22T21:40:23
OSM00349,O81326618,O559822227,延安高架路,延安高架路,1,expedite,50,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM00350,O559822227,O1984211685,延安高架路,延安高架路,1,expedite,50,0.0031,0.05,0.05,2026-06-22T21:40:23
OSM00351,O1984211685,O81326619,延安高架路,延安高架路,1,expedite,50,0.0025,0.05,0.05,2026-06-22T21:40:23
OSM00352,O81326619,O81326620,延安高架路,延安高架路,1,expedite,50,0.0027,0.05,0.05,2026-06-22T21:40:23
OSM00353,O81326620,O1984211692,延安高架路,延安高架路,1,expedite,50,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM00354,O1984211692,O81326621,延安高架路,延安高架路,1,expedite,50,0.0051,0.05,0.05,2026-06-22T21:40:23
OSM00355,O81326621,O81326622,延安高架路,延安高架路,1,expedite,50,0.0035,0.05,0.05,2026-06-22T21:40:23
OSM00356,O81326622,O1984211689,延安高架路,延安高架路,1,expedite,50,0.0035,0.05,0.05,2026-06-22T21:40:23
OSM00357,O1984211689,O103894194,延安高架路,延安高架路,1,expedite,50,0.0022,0.05,0.05,2026-06-22T21:40:23
OSM00358,O103894194,O103894227,延安高架路,延安高架路,1,expedite,50,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM00359,O103894227,O4676163130,延安高架路,延安高架路,1,expedite,50,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM00360,O4676163130,O4676163131,延安高架路,延安高架路,1,expedite,50,0.0007,0.05,0.05,2026-06-22T21:40:23
OSM00361,O4676163131,O103894308,延安高架路,延安高架路,1,expedite,50,0.0013,0.05,0.05,2026-06-22T21:40:23
OSM00362,O103894308,O1730218002,延安高架路,延安高架路,1,expedite,50,0.0012,0.05,0.05,2026-06-22T21:40:23
OSM00363,O1730218002,O103894362,延安高架路,延安高架路,1,expedite,50,0.0029,0.05,0.05,2026-06-22T21:40:23
OSM00364,O103894362,O103894380,延安高架路,延安高架路,1,expedite,50,0.0035,0.05,0.05,2026-06-22T21:40:23
OSM00365,O103894380,O103894417,延安高架路,延安高架路,1,expedite,50,0.0028,0.05,0.05,2026-06-22T21:40:23
OSM00366,O103894417,O103894443,延安高架路,延安高架路,1,expedite,50,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM00367,O103894443,O103895144,延安高架路,延安高架路,1,expedite,50,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM00368,O103895144,O1730218064,延安高架路,延安高架路,1,expedite,50,0.0048,0.05,0.05,2026-06-22T21:40:23
OSM00369,O1730218064,O1730217996,延安高架路,延安高架路,1,expedite,50,0.0026,0.05,0.05,2026-06-22T21:40:23
OSM00370,O1730217996,O1984271653,延安高架路,延安高架路,1,expedite,50,0.0026,0.05,0.05,2026-06-22T21:40:23
OSM00371,O1984271653,O103894518,延安高架路,延安高架路,1,expedite,50,0.0034,0.05,0.05,2026-06-22T21:40:23
OSM00372,O103894518,O103894611,延安高架路,延安高架路,1,expedite,50,0.0024,0.05,0.05,2026-06-22T21:40:23
OSM00373,O103894611,O1730218049,延安高架路,延安高架路,1,expedite,50,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM00374,O1730218049,O103894702,延安高架路,延安高架路,1,expedite,50,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM00375,O103894702,O1730218000,延安高架路,延安高架路,1,expedite,50,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM00376,O1730218000,O103894705,延安高架路,延安高架路,1,expedite,50,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM00377,O103894705,O1730217998,延安高架路,延安高架路,1,expedite,50,0.0015,0.05,0.05,2026-06-22T21:40:23
OSM00378,O1730217998,O824481201,延安高架路,延安高架路,1,expedite,50,0.0026,0.05,0.05,2026-06-22T21:40:23
OSM00379,O824481201,O1984271706,延安高架路,延安高架路,1,expedite,50,0.0029,0.05,0.05,2026-06-22T21:40:23
OSM00380,O1984271706,O103894725,延安高架路,延安高架路,1,expedite,50,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM00381,O103894725,O1984271719,延安高架路,延安高架路,1,expedite,50,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM00382,O1984271719,O103894818,延安高架路,延安高架路,1,expedite,50,0.0028,0.05,0.05,2026-06-22T21:40:23
OSM00383,O103894818,O103894851,延安高架路,延安高架路,1,expedite,50,0.0042,0.05,0.05,2026-06-22T21:40:23
OSM00384,O103894851,O95430233,延安高架路,延安高架路,1,expedite,50,0.004,0.05,0.05,2026-06-22T21:40:23
OSM00385,O95430233,O1984271662,延安高架路,延安高架路,1,expedite,50,0.0025,0.05,0.05,2026-06-22T21:40:23
OSM00386,O1984271662,O1984271704,延安高架路,延安高架路,1,expedite,50,0.0024,0.05,0.05,2026-06-22T21:40:23
OSM00387,O1984271704,O1984271723,延安高架路,延安高架路,1,expedite,50,0.0045,0.05,0.05,2026-06-22T21:40:23
OSM00388,O1984271723,O94707271,延安高架路,延安高架路,1,expedite,50,0.0028,0.05,0.05,2026-06-22T21:40:23
OSM00415,O94707271,O64807892,延安高架路,延安高架路,1,expedite,50,0.0028,0.05,0.05,2026-06-22T21:40:23
OSM00416,O64807892,O12257895730,延安高架路,延安高架路,1,expedite,50,0.0055,0.05,0.05,2026-06-22T21:40:23
OSM00417,O12257895730,O12257895722,延安高架路,延安高架路,1,expedite,50,0.0048,0.05,0.05,2026-06-22T21:40:23
OSM00418,O12257895722,O103895156,延安高架路,延安高架路,1,expedite,50,0.0012,0.05,0.05,2026-06-22T21:40:23
OSM00419,O103895156,O63288792,延安高架路,延安高架路,1,expedite,50,0.0012,0.05,0.05,2026-06-22T21:40:23
OSM00420,O63288792,O87752571,延安高架路,延安高架路,1,expedite,50,0.0016,0.05,0.05,2026-06-22T21:40:23
OSM00421,O87752571,O87752591,延安高架路,延安高架路,1,expedite,50,0.0034,0.05,0.05,2026-06-22T21:40:23
OSM00422,O87752591,O63288794,延安高架路,延安高架路,1,expedite,50,0.0042,0.05,0.05,2026-06-22T21:40:23
OSM00423,O63288794,O63288795,延安高架路,延安高架路,1,expedite,50,0.0032,0.05,0.05,2026-06-22T21:40:23
OSM00424,O63288795,O824481359,延安高架路,延安高架路,1,expedite,50,0.0029,0.05,0.05,2026-06-22T21:40:23
OSM00425,O477602113,O1890531937,延安高架路,延安高架路,1,expedite,50,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM00426,O1890531937,O103896270,延安高架路,延安高架路,1,expedite,50,0.0026,0.05,0.05,2026-06-22T21:40:23
OSM00427,O103896270,O103896610,延安高架路,延安高架路,1,expedite,50,0.0026,0.05,0.05,2026-06-22T21:40:23
OSM00428,O103896610,O78011925,延安高架路,延安高架路,1,expedite,50,0.001,0.05,0.05,2026-06-22T21:40:23
OSM00429,O78011925,O103896524,延安高架路,延安高架路,1,expedite,50,0.001,0.05,0.05,2026-06-22T21:40:23
OSM00430,O857586140,O105265362,巨鹿路,巨鹿路,1,expedite,20,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM00431,O105265362,O11363539787,巨鹿路,巨鹿路,1,expedite,20,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM00432,O11363539787,O4826661067,巨鹿路,巨鹿路,1,expedite,20,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM00433,O4826661067,O1576354816,巨鹿路,巨鹿路,1,expedite,20,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM00434,O1576354816,O1576354837,巨鹿路,巨鹿路,1,expedite,20,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM00435,O1576354837,O4460257323,巨鹿路,巨鹿路,1,expedite,20,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM00436,O4460257323,O130015482,巨鹿路,巨鹿路,1,expedite,25,0.001,0.05,0.05,2026-06-22T21:40:23
OSM00453,O71017355,O4375169540,内环高架路,内环高架路,1,expedite,55,0.0027,0.05,0.05,2026-06-22T21:40:23
OSM00454,O4375169540,O71017356,内环高架路,内环高架路,1,expedite,55,0.0024,0.05,0.05,2026-06-22T21:40:23
OSM00455,O71017356,O71017357,内环高架路,内环高架路,1,expedite,55,0.002,0.05,0.05,2026-06-22T21:40:23
OSM00456,O71017357,O4375169574,内环高架路,内环高架路,1,expedite,55,0.0017,0.05,0.05,2026-06-22T21:40:23
OSM00457,O4375169574,O71017358,内环高架路,内环高架路,1,expedite,55,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM00458,O71017358,O4375169575,内环高架路,内环高架路,1,expedite,55,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM00459,O4375169575,O71017359,内环高架路,内环高架路,1,expedite,55,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM00460,O71017359,O4375169578,内环高架路,内环高架路,1,expedite,55,0.0018,0.05,0.05,2026-06-22T21:40:23
OSM00461,O4375169578,O107524132,内环高架路,内环高架路,1,expedite,55,0.0021,0.05,0.05,2026-06-22T21:40:23
OSM00462,O107524132,O324831361,内环高架路,内环高架路,1,expedite,55,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM00463,O324831361,O8108672713,内环高架路,内环高架路,1,expedite,55,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM00464,O8108672713,O71017360,内环高架路,内环高架路,1,expedite,55,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM00465,O71017360,O8108672709,内环高架路,内环高架路,1,expedite,55,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM00466,O8108672709,O8108691820,内环高架路,内环高架路,1,expedite,55,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM00467,O8108691820,O8108691823,内环高架路,内环高架路,1,expedite,55,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM00468,O8108691823,O71017361,内环高架路,内环高架路,1,expedite,55,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM00469,O71017361,O4857228966,内环高架路,内环高架路,1,expedite,55,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM00470,O4857228966,O71017363,内环高架路,内环高架路,1,expedite,55,0.0,0.05,0.05,2026-06-22T21:40:23
OSM00471,O71017363,O566178673,内环高架路,内环高架路,1,expedite,55,0.0016,0.05,0.05,2026-06-22T21:40:23
OSM00472,O566178673,O71017364,内环高架路,内环高架路,1,expedite,55,0.0029,0.05,0.05,2026-06-22T21:40:23
OSM00473,O71017364,O171146304,内环高架路,内环高架路,1,expedite,55,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM00474,O171146304,O71017365,内环高架路,内环高架路,1,expedite,55,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM00475,O71017365,O1984193690,内环高架路,内环高架路,1,expedite,55,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM00476,O1984193690,O107524493,内环高架路,内环高架路,1,expedite,55,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM00477,O107524493,O1984193676,内环高架路,内环高架路,1,expedite,55,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM00478,O1984193676,O107524545,内环高架路,内环高架路,1,expedite,55,0.001,0.05,0.05,2026-06-22T21:40:23
OSM00479,O4199822179,O804474351,番禺路,番禺路,1,expedite,25,0.002,0.08,0.08,2026-06-22T21:40:23
OSM00480,O804474351,O994212511,番禺路,番禺路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM00481,O994212511,O5534286376,番禺路,番禺路,1,expedite,25,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM00482,O5534286376,O10081234347,番禺路,番禺路,1,expedite,25,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM00483,O10081234347,O13871850594,番禺路,番禺路,1,expedite,25,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM00484,O13871850594,O13871850592,番禺路,番禺路,1,expedite,25,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM00485,O13871850592,O13871850590,番禺路,番禺路,1,expedite,25,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM00486,O13871850590,O994212415,番禺路,番禺路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM00487,O994212415,O13871863320,番禺路,番禺路,1,expedite,25,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM00488,O13871863320,O5534286390,番禺路,番禺路,1,expedite,25,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM00489,O5534286390,O5534349547,番禺路,番禺路,1,expedite,25,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM00490,O5534349547,O10081234348,番禺路,番禺路,1,expedite,25,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM00491,O10081234348,O13871863338,番禺路,番禺路,1,expedite,25,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM00492,O13871863338,O13871863341,番禺路,番禺路,1,expedite,25,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM00493,O13871863341,O5534286395,番禺路,番禺路,1,expedite,25,0.0032,0.08,0.08,2026-06-22T21:40:23
OSM00494,O5534286395,O2366018566,番禺路,番禺路,1,expedite,25,0.0032,0.08,0.08,2026-06-22T21:40:23
OSM00495,O2366018566,O994212357,番禺路,番禺路,1,expedite,25,0.0039,0.08,0.08,2026-06-22T21:40:23
OSM00496,O994212357,O994212513,番禺路,番禺路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM00497,O994212513,O994212514,番禺路,番禺路,1,expedite,25,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM00498,O994212514,O2366018568,番禺路,番禺路,1,expedite,25,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM00499,O2366018568,O994212515,番禺路,番禺路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM00500,O994212515,O994212516,番禺路,番禺路,1,expedite,25,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM00501,O994212516,O4026973249,番禺路,番禺路,1,expedite,25,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM00502,O4026973249,O994212518,番禺路,番禺路,1,expedite,25,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM00503,O994212518,O2366018572,番禺路,番禺路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM00504,O2366018572,O994212520,番禺路,番禺路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM00505,O994212520,O5535725903,番禺路,番禺路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM00506,O5535725903,O2366018573,番禺路,番禺路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM00507,O2366018573,O994212522,番禺路,番禺路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM00508,O994212522,O5535725891,番禺路,番禺路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM00509,O5535725891,O2366018577,番禺路,番禺路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM00510,O2366018577,O5535725899,番禺路,番禺路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM00511,O5535725899,O2366018579,番禺路,番禺路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM00512,O2366018579,O10081234349,番禺路,番禺路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM00513,O10081234349,O2366018581,番禺路,番禺路,1,expedite,25,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM00514,O2366018581,O2366018587,番禺路,番禺路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM00515,O2366018587,O994212336,番禺路,番禺路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM00516,O994212336,O2366018616,番禺路,番禺路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM00517,O2366018616,O2366018620,番禺路,番禺路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM00518,O2366018620,O2366018621,番禺路,番禺路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM00519,O2366018621,O5535843250,番禺路,番禺路,1,expedite,25,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM00520,O5535843250,O5535843247,番禺路,番禺路,1,expedite,25,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM00521,O5535843247,O12606328313,番禺路,番禺路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM00522,O12606328313,O994212524,番禺路,番禺路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM00523,O994212524,O994212276,番禺路,番禺路,1,expedite,25,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM00524,O994212276,O10081234350,番禺路,番禺路,1,expedite,25,0.002,0.08,0.08,2026-06-22T21:40:23
OSM00525,O10081234350,O10081234351,番禺路,番禺路,1,expedite,25,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM00526,O10081234351,O5535843254,番禺路,番禺路,1,expedite,25,0.003,0.08,0.08,2026-06-22T21:40:23
OSM00527,O5535843254,O2366018647,番禺路,番禺路,1,expedite,25,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM00528,O2366018647,O994212526,番禺路,番禺路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM00529,O994212526,O994212529,番禺路,番禺路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM00530,O994212529,O2366018651,番禺路,番禺路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM00531,O2366018651,O2366018653,番禺路,番禺路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM00532,O2366018653,O4062440153,番禺路,番禺路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM00541,O601675077,O9812010104,襄阳南路,襄阳南路,0,unknown,,0.0022,0.08,0.15,2026-06-22T21:40:23
OSM00542,O9812010104,O2151714128,襄阳南路,襄阳南路,0,unknown,,0.0019,0.08,0.15,2026-06-22T21:40:23
OSM00543,O2151714128,O13049957260,襄阳南路,襄阳南路,0,unknown,,0.0019,0.08,0.15,2026-06-22T21:40:23
OSM00544,O13049957260,O7056875762,襄阳南路,襄阳南路,0,unknown,,0.002,0.08,0.15,2026-06-22T21:40:23
OSM00545,O7056875762,O9812010101,襄阳南路,襄阳南路,0,unknown,,0.0022,0.08,0.15,2026-06-22T21:40:23
OSM00546,O9812010101,O601669708,襄阳南路,襄阳南路,0,unknown,,0.0022,0.08,0.15,2026-06-22T21:40:23
OSM00547,O601669708,O12611730411,襄阳南路,襄阳南路,0,unknown,,0.0031,0.08,0.15,2026-06-22T21:40:23
OSM00548,O12611730411,O12611727665,襄阳南路,襄阳南路,0,unknown,,0.0048,0.08,0.15,2026-06-22T21:40:23
OSM00549,O12611727665,O12611727695,襄阳南路,襄阳南路,0,unknown,,0.0051,0.08,0.15,2026-06-22T21:40:23
OSM00550,O12611727695,O12611727688,襄阳南路,襄阳南路,0,unknown,,0.0053,0.08,0.15,2026-06-22T21:40:23
OSM00551,O12611727688,O13180276867,襄阳南路,襄阳南路,0,unknown,,0.0056,0.08,0.15,2026-06-22T21:40:23
OSM00552,O13180276867,O7104204943,襄阳南路,襄阳南路,0,unknown,,0.0061,0.08,0.15,2026-06-22T21:40:23
OSM00553,O7104204943,O601681519,襄阳南路,襄阳南路,0,unknown,,0.0059,0.08,0.15,2026-06-22T21:40:23
OSM00554,O601681519,O7104204942,襄阳南路,襄阳南路,0,unknown,,0.0057,0.08,0.15,2026-06-22T21:40:23
OSM00555,O7104204942,O13179876910,襄阳南路,襄阳南路,0,unknown,,0.0057,0.08,0.15,2026-06-22T21:40:23
OSM00556,O13179876910,O13180122158,襄阳南路,襄阳南路,0,unknown,,0.0052,0.08,0.15,2026-06-22T21:40:23
OSM00557,O13180122158,O9812043022,襄阳南路,襄阳南路,0,unknown,,0.0042,0.08,0.15,2026-06-22T21:40:23
OSM00558,O9812043022,O131166911,襄阳南路,襄阳南路,0,unknown,,0.002,0.08,0.15,2026-06-22T21:40:23
OSM00559,O131166911,O13176717767,襄阳南路,襄阳南路,0,unknown,,0.002,0.08,0.15,2026-06-22T21:40:23
OSM00560,O13176717767,O13176717769,襄阳南路,襄阳南路,0,unknown,,0.0033,0.08,0.15,2026-06-22T21:40:23
OSM00561,O13176717769,O13176700090,襄阳南路,襄阳南路,0,unknown,,0.0037,0.08,0.15,2026-06-22T21:40:23
OSM00562,O13176700090,O13176700072,襄阳南路,襄阳南路,0,unknown,,0.0036,0.08,0.15,2026-06-22T21:40:23
OSM00563,O13176700072,O483126248,襄阳南路,襄阳南路,0,unknown,,0.003,0.08,0.15,2026-06-22T21:40:23
OSM00564,O483126248,O5176444827,襄阳南路,襄阳南路,0,unknown,,0.003,0.08,0.15,2026-06-22T21:40:23
OSM00565,O5176444827,O9812043020,襄阳南路,襄阳南路,0,unknown,,0.0034,0.08,0.15,2026-06-22T21:40:23
OSM00566,O9812043020,O7068681102,襄阳南路,襄阳南路,0,unknown,,0.0035,0.08,0.15,2026-06-22T21:40:23
OSM00567,O7068681102,O131167245,襄阳南路,襄阳南路,0,unknown,,0.0037,0.08,0.15,2026-06-22T21:40:23
OSM00568,O2974114621,O601681407,瑞金二路,瑞金二路,0,unknown,,0.0004,0.08,0.15,2026-06-22T21:40:23
OSM00569,O601681407,O4861627049,瑞金二路,瑞金二路,0,unknown,,0.0004,0.08,0.15,2026-06-22T21:40:23
OSM00570,O4861627049,O601669712,瑞金二路,瑞金二路,0,unknown,,0.0002,0.08,0.15,2026-06-22T21:40:23
OSM00571,O601669712,O109425002,瑞金二路,瑞金二路,0,unknown,,0.0002,0.08,0.15,2026-06-22T21:40:23
OSM00572,O109425002,O109425172,瑞金二路,瑞金二路,0,unknown,,0.0015,0.08,0.15,2026-06-22T21:40:23
