sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_pre_2y,gdp_pre_3y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_pre_1y,gdp_growth_pre_2y,gdp_growth_pre_3y,gdp_decline_from_pre_pct,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note,damage_to_gdp_ratio,casualties_sum,houses_affected_sum
40,usp000a66g,2000-12-16,2000.0,12.0,AK,"39 km E of Adak, Alaska",51.817,-176.061,49.3,4.8,mb,reviewed,us,us,162,6.5,4.957037037037037,0.0,40.14596913580247,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38428.1,26934.0,26934.0,414.3,1276.3,829.9,14332.4,0.015382044998886167,0.04738620331179921,0.030812356129798768,0.5321303928120591,0,0,1,0,51.0,39783.1,40263.7,41071.0,38428.1,40014.4,41904.7,41235.0,-0.03405968866176844,-0.03405968866176844,-0.011936309877134952,-0.019656205108227288,0.03405968866176844,0.04127968856123521,0.07304290350030321,1,1,1,0.0,0.0,0.0
41,usp000a772,2001-01-06,2001.0,1.0,AK,"104 km SSW of Atka, Alaska",51.372,-174.93,33.0,4.7,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,50.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
42,ak001gswxc7,2001-01-10,2001.0,1.0,AK,"47 km S of Old Harbor, Alaska",56.7744,-153.281,36.4,6.9,mw,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,1,1,0,82.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
43,ak001gsyvqv,2001-01-10,2001.0,1.0,AK,"46 km S of Old Harbor, Alaska",56.7904,-153.3944,1.3,5.0,mb,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,1,53.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
44,ak001gve8h8,2001-01-10,2001.0,1.0,AK,"32 km SSW of Old Harbor, Alaska",56.9227,-153.4565,38.6,4.9,mb,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,52.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
45,nc21143281,2001-01-13,2001.0,1.0,CA,off the coast of Northern California,40.7556667,-125.2445,2.243,5.4,mw,reviewed,nc,nc,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,1784567.7,1373270.8,1373270.8,17911.7,58692.9,177924.8,935120.7,0.01304309390398456,0.042739494643008503,0.12956279271357113,0.6809441371650806,1,0,1,1,62.0,1784320.6,1655438.5,1538612.3,1784567.7,1821509.5,1895287.6,1956745.5,0.00013848408184037123,0.00013848408184037123,0.07785375294823703,0.07592958927989849,0.0,0.020700699670850285,0.09648151762468862,0,1,0,0.0,0.0,0.0
46,uw10530748,2001-02-28,2001.0,2.0,WA,"7 km SSE of Longbranch, Washington",47.149,-122.7266667,51.798,6.8,md,reviewed,uw,uw,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,1.0,1.0,400.0,2000.0,0.0,0.0,8.0,6.8,317860.6,237978.2,237978.2,3542.0,10614.8,32137.0,157530.1,0.014883716239554715,0.04460408558430982,0.13504178113793616,0.6619518090312474,1,1,1,0,86.0,325857.6,322721.6,299817.0,317860.6,321977.1,327645.2,335449.3,-0.02454139476875789,-0.02454139476875789,0.009717353905037656,0.07639526778001239,0.02454139476875789,0.012950645660393268,0.05533463411319306,2,1,2,0.008404131134700572,401.0,0.0
47,usp000abh2,2001-03-16,2001.0,3.0,OR,"193 km W of Bandon, Oregon",43.427,-126.759,10.0,4.5,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144486.5,117002.4,117002.4,2671.4,5526.2,19320.1,72565.1,0.022832010283549743,0.047231509780995946,0.165125672635775,0.6202018078261643,0,0,1,1,48.0,145094.2,133761.7,130425.1,144486.5,147432.8,154445.3,163046.1,-0.004188313523214654,-0.004188313523214654,0.08472156080552205,0.025582499074181315,0.004188313523214654,0.02039152446768375,0.12845213912718492,1,1,1,0.0,0.0,0.0
48,usp000abvy,2001-03-22,2001.0,3.0,CA,"162 km W of Ferndale, California",40.48,-126.178,10.0,4.6,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,1784567.7,1373270.8,1373270.8,17911.7,58692.9,177924.8,935120.7,0.01304309390398456,0.042739494643008503,0.12956279271357113,0.6809441371650806,1,0,1,1,54.0,1784320.6,1655438.5,1538612.3,1784567.7,1821509.5,1895287.6,1956745.5,0.00013848408184037123,0.00013848408184037123,0.07785375294823703,0.07592958927989849,0.0,0.020700699670850285,0.09648151762468862,0,1,0,0.0,0.0,0.0
49,ak0013ru1bgj,2001-03-23,2001.0,3.0,AK,"115 km SE of Chenega, Alaska",59.3859,-146.4543,8.6,4.7,mb,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,1,50.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
50,usp000aby9,2001-03-24,2001.0,3.0,OR,"255 km W of Bandon, Oregon",43.562,-127.498,10.0,4.8,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144486.5,117002.4,117002.4,2671.4,5526.2,19320.1,72565.1,0.022832010283549743,0.047231509780995946,0.165125672635775,0.6202018078261643,0,0,1,1,51.0,145094.2,133761.7,130425.1,144486.5,147432.8,154445.3,163046.1,-0.004188313523214654,-0.004188313523214654,0.08472156080552205,0.025582499074181315,0.004188313523214654,0.02039152446768375,0.12845213912718492,1,1,1,0.0,0.0,0.0
51,ak0013v3wbem,2001-03-25,2001.0,3.0,AK,Central Alaska,64.6291,-149.2484,22.2,4.6,mb,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,49.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
52,usp000adrg,2001-04-21,2001.0,4.0,ID,"29 km WSW of Freedom, Idaho",42.925,-111.395,0.8,5.3,mwc,reviewed,slc,hrv,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48695.4,37740.9,37740.9,1952.7,2276.9,5495.8,22292.2,0.05173962465124043,0.06032977485963504,0.1456192088688929,0.5906642395915307,0,0,1,1,56.0,49793.0,44821.5,40879.3,48695.4,49840.5,51542.6,55137.1,-0.022043259092643513,-0.022043259092643513,0.11091775152549557,0.09643511508269459,0.022043259092643513,0.023515568205621035,0.1322855957646923,1,1,1,0.0,0.0,0.0
53,usp000ae0p,2001-04-27,2001.0,4.0,AK,"202 km WSW of Adak, Alaska",51.488,-179.5,30.8,4.7,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,50.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
54,usp000ae9u,2001-05-02,2001.0,5.0,AK,"175 km SSE of Unalaska, Alaska",52.337,-165.959,33.0,4.5,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,48.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
55,usp000aerq,2001-05-11,2001.0,5.0,OR,"237 km WNW of Bandon, Oregon",43.576,-127.269,10.0,4.5,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144486.5,117002.4,117002.4,2671.4,5526.2,19320.1,72565.1,0.022832010283549743,0.047231509780995946,0.165125672635775,0.6202018078261643,0,0,1,1,48.0,145094.2,133761.7,130425.1,144486.5,147432.8,154445.3,163046.1,-0.004188313523214654,-0.004188313523214654,0.08472156080552205,0.025582499074181315,0.004188313523214654,0.02039152446768375,0.12845213912718492,1,1,1,0.0,0.0,0.0
56,usp000af9e,2001-05-21,2001.0,5.0,AK,"136 km ENE of Atka, Alaska",52.575,-172.298,108.8,4.6,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,0,0,46.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
57,uw10529683,2001-06-10,2001.0,6.0,WA,"18 km N of Satsop, Washington",47.1675,-123.5025,40.245,5.0,md,reviewed,uw,uw,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,1.0,1.0,400.0,2000.0,0.0,0.0,8.0,6.8,317860.6,237978.2,237978.2,3542.0,10614.8,32137.0,157530.1,0.014883716239554715,0.04460408558430982,0.13504178113793616,0.6619518090312474,1,0,1,0,58.0,325857.6,322721.6,299817.0,317860.6,321977.1,327645.2,335449.3,-0.02454139476875789,-0.02454139476875789,0.009717353905037656,0.07639526778001239,0.02454139476875789,0.012950645660393268,0.05533463411319306,2,1,2,0.008404131134700572,401.0,0.0
58,usp000agnb,2001-06-14,2001.0,6.0,AK,"236 km WSW of Adak, Alaska",51.23,-179.89,33.0,5.0,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,53.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
59,usp000ah18,2001-06-21,2001.0,6.0,AK,"44 km SW of Adak, Alaska",51.579,-177.066,33.0,4.8,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,51.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
60,usp000ajsx,2001-07-18,2001.0,7.0,AK,"110 km ESE of Akutan, Alaska",53.842,-164.159,59.6,4.7,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,50.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
61,ak0019nmgvun,2001-07-29,2001.0,7.0,AK,"105 km SSE of Old Harbor, Alaska",56.3462,-152.5642,7.8,4.6,mb,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,1,49.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
62,usp000akvg,2001-08-05,2001.0,8.0,OR,off the coast of Oregon,44.269,-129.296,10.0,4.6,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144486.5,117002.4,117002.4,2671.4,5526.2,19320.1,72565.1,0.022832010283549743,0.047231509780995946,0.165125672635775,0.6202018078261643,0,0,1,1,49.0,145094.2,133761.7,130425.1,144486.5,147432.8,154445.3,163046.1,-0.004188313523214654,-0.004188313523214654,0.08472156080552205,0.025582499074181315,0.004188313523214654,0.02039152446768375,0.12845213912718492,1,1,1,0.0,0.0,0.0
63,nc21188442,2001-08-10,2001.0,8.0,CA,"3 km N of Blairsden, California",39.8111667,-120.6166667,5.011,5.2,mw,reviewed,nc,nc,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,1784567.7,1373270.8,1373270.8,17911.7,58692.9,177924.8,935120.7,0.01304309390398456,0.042739494643008503,0.12956279271357113,0.6809441371650806,1,0,1,1,60.0,1784320.6,1655438.5,1538612.3,1784567.7,1821509.5,1895287.6,1956745.5,0.00013848408184037123,0.00013848408184037123,0.07785375294823703,0.07592958927989849,0.0,0.020700699670850285,0.09648151762468862,0,1,0,0.0,0.0,0.0
64,hv5180925,2001-08-11,2001.0,8.0,HI,"10 km W of P?hala, Hawaii",19.2026667,-155.5796667,9.736,4.5,md,reviewed,hv,hv,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60446.4,42500.2,42500.2,355.6,2065.0,928.1,30175.3,0.008367019449320239,0.048588006644674615,0.021837544293909206,0.7100037176295642,0,0,1,1,48.0,60745.7,59612.1,58946.1,60446.4,62355.2,65623.7,69332.0,-0.004927097720497017,-0.004927097720497017,0.019016273541780922,0.011298457404306647,0.004927097720497017,0.03157839011090811,0.14699965589348576,1,1,1,0.0,0.0,0.0
65,usp000amcq,2001-08-13,2001.0,8.0,AK,"125 km SE of Atka, Alaska",51.485,-172.782,33.0,4.5,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,48.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
66,usp000amdc,2001-08-13,2001.0,8.0,CO,"43 km SW of Campo Pesquero el Colorado, Mexico",25.47,-109.605,10.0,4.9,mwc,reviewed,us,hrv,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242650.1,185848.9,185848.9,1858.6,12029.9,14481.5,131253.8,0.010000597259386523,0.0647294657111234,0.07792082708049389,0.7062393159173931,0,0,1,1,52.0,238739.3,221040.8,206449.1,242650.1,243701.9,246017.4,250069.3,0.016381048281535623,0.016381048281535623,0.08006892845121806,0.07067940717590913,0.0,0.004334636581645704,0.03057571375408451,0,1,0,0.0,0.0,0.0
67,ak001b2uza4c,2001-08-29,2001.0,8.0,AK,"54 km WNW of Karluk, Alaska",57.7283,-155.3256,94.0,5.0,mw,reviewed,ak,ak,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,0,0,50.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
68,usp000annm,2001-09-05,2001.0,9.0,AK,"218 km WSW of Adak, Alaska",51.37,-179.688,33.0,4.6,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,49.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
69,usp000anp9,2001-09-05,2001.0,9.0,CO,"0 km SE of Cokedale, Colorado",37.143,-104.618,5.0,4.5,mblg,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242650.1,185848.9,185848.9,1858.6,12029.9,14481.5,131253.8,0.010000597259386523,0.0647294657111234,0.07792082708049389,0.7062393159173931,0,0,1,1,48.0,238739.3,221040.8,206449.1,242650.1,243701.9,246017.4,250069.3,0.016381048281535623,0.016381048281535623,0.08006892845121806,0.07067940717590913,0.0,0.004334636581645704,0.03057571375408451,0,1,0,0.0,0.0,0.0
70,hv1319344,2001-09-11,2001.0,9.0,HI,"40 km ESE of Naalehu, Hawaii",18.8741667,-155.259,12.562,4.7,md,reviewed,hv,hv,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60446.4,42500.2,42500.2,355.6,2065.0,928.1,30175.3,0.008367019449320239,0.048588006644674615,0.021837544293909206,0.7100037176295642,0,0,1,1,50.0,60745.7,59612.1,58946.1,60446.4,62355.2,65623.7,69332.0,-0.004927097720497017,-0.004927097720497017,0.019016273541780922,0.011298457404306647,0.004927097720497017,0.03157839011090811,0.14699965589348576,1,1,1,0.0,0.0,0.0
71,usp000ap0p,2001-09-11,2001.0,9.0,AK,"55 km W of Nikolski, Alaska",52.992,-169.676,33.0,4.5,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,48.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
72,hv5184925,2001-09-13,2001.0,9.0,HI,"42 km SE of Naalehu, Hawaii",18.8428333,-155.25,11.562,4.9,md,reviewed,hv,hv,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60446.4,42500.2,42500.2,355.6,2065.0,928.1,30175.3,0.008367019449320239,0.048588006644674615,0.021837544293909206,0.7100037176295642,0,0,1,1,52.0,60745.7,59612.1,58946.1,60446.4,62355.2,65623.7,69332.0,-0.004927097720497017,-0.004927097720497017,0.019016273541780922,0.011298457404306647,0.004927097720497017,0.03157839011090811,0.14699965589348576,1,1,1,0.0,0.0,0.0
73,usp000apb6,2001-09-17,2001.0,9.0,AK,"56 km S of Nikolski, Alaska",52.443,-169.005,33.0,4.6,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,49.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
74,nc21194739,2001-09-20,2001.0,9.0,CA,"107 km WSW of Ferndale, California",40.3565,-125.4938333,22.362,4.65,md,reviewed,nc,nc,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,1784567.7,1373270.8,1373270.8,17911.7,58692.9,177924.8,935120.7,0.01304309390398456,0.042739494643008503,0.12956279271357113,0.6809441371650806,1,0,1,0,54.5,1784320.6,1655438.5,1538612.3,1784567.7,1821509.5,1895287.6,1956745.5,0.00013848408184037123,0.00013848408184037123,0.07785375294823703,0.07592958927989849,0.0,0.020700699670850285,0.09648151762468862,0,1,0,0.0,0.0,0.0
75,usp000apxu,2001-09-28,2001.0,9.0,AK,"134 km S of False Pass, Alaska",53.65,-163.518,51.7,4.8,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,51.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
76,usp000aq1v,2001-09-30,2001.0,9.0,AK,"130 km WSW of Adak, Alaska",51.283,-178.252,33.0,4.9,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,52.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
77,usp000arrz,2001-10-27,2001.0,10.0,AK,"87 km SW of Atka, Alaska",51.597,-175.018,33.0,4.7,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,50.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
78,usp000artw,2001-10-28,2001.0,10.0,AK,"95 km SSW of Atka, Alaska",51.438,-174.837,33.0,4.5,mb,reviewed,us,us,204,6.9,4.971666666666667,-0.706,31.007235294117645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40014.4,28660.9,28660.9,349.0,1429.2,948.0,15981.5,0.012176868137427644,0.049865845106050403,0.03307642118705274,0.5576063556971343,0,0,1,0,48.0,38428.1,39783.1,40263.7,40014.4,41904.7,41235.0,42880.1,0.04127968856123521,0.04127968856123521,-0.03405968866176844,-0.011936309877134952,0.0,0.04724049342236784,0.07161671798152658,0,1,0,0.0,0.0,0.0
