sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note
49,usp0008u01,1998-08-28,1998.0,8.0,AK,"88 km SSE of Adak, Alaska",51.135,-176.145,33.0,4.5,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,48.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
50,usp0008uur,1998-09-12,1998.0,9.0,AK,"227 km SE of Unalaska, Alaska",52.216,-164.558,33.0,4.6,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,49.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
51,usp0008uxp,1998-09-14,1998.0,9.0,AK,"182 km WSW of Adak, Alaska",51.275,-179.088,33.0,4.9,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,52.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
52,usp0008v8h,1998-09-20,1998.0,9.0,AK,"116 km WSW of Adak, Alaska",51.454,-178.178,33.0,5.2,mwc,reviewed,us,hrv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,55.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
53,usp0008vea,1998-09-24,1998.0,9.0,AK,"106 km SSW of Nikolski, Alaska",52.088,-169.582,33.0,4.5,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,48.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
54,usp0008vfa,1998-09-24,1998.0,9.0,OR,"165 km W of Langlois, Oregon",43.107,-126.467,10.0,4.5,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130425.1,105016.4,105016.4,2652.2,5429.9,19962.5,62954.3,0.02525510301248186,0.05170525746454839,0.19008935747178538,0.5994711302234699,0,0,1,1,48.0,124840.6,130425.1,133761.7,145094.2,144486.5,0.044733043577169604,0.025582499074181315,0.10781206991599004,0,1,0
55,usp0008vmr,1998-09-28,1998.0,9.0,AK,"79 km SE of Akutan, Alaska",53.605,-164.974,46.5,4.5,mb,reviewed,aeic,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,48.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
56,hv1233597,1998-09-29,1998.0,9.0,HI,"14 km S of Fern Forest, Hawaii",19.3376667,-155.1213333,8.599,4.8,md,reviewed,hv,hv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58946.1,37503.0,37503.0,335.5,1647.1,724.1,26785.9,0.00894595099058742,0.04391915313441591,0.019307788710236515,0.714233527984428,0,0,1,1,51.0,60620.2,58946.1,59612.1,60745.7,60446.4,-0.027616207138874478,0.011298457404306647,0.025452065531052996,2,1,2
57,ci7112721,1998-10-01,1998.0,10.0,CA,"14km NE of Yucaipa, California",34.111,-116.92,3.175,4.63,ml,reviewed,ci,ci,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538612.3,1143672.5,1143672.5,16955.0,42297.7,163322.2,773853.5,0.014825048254635834,0.036984101654975524,0.1428050425274718,0.676639072811491,0,0,1,1,49.3,1441226.4,1538612.3,1655438.5,1784320.6,1784567.7,0.06757154878650581,0.07592958927989849,0.15985534497546908,0,1,0
58,usp0008vv3,1998-10-02,1998.0,10.0,AK,"103 km WSW of Adak, Alaska",51.673,-178.095,33.0,4.6,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,49.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
59,usp0008w5j,1998-10-07,1998.0,10.0,OR,"188 km WSW of Port Orford, Oregon",42.395,-126.741,10.0,4.8,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130425.1,105016.4,105016.4,2652.2,5429.9,19962.5,62954.3,0.02525510301248186,0.05170525746454839,0.19008935747178538,0.5994711302234699,0,0,1,1,51.0,124840.6,130425.1,133761.7,145094.2,144486.5,0.044733043577169604,0.025582499074181315,0.10781206991599004,0,1,0
60,usp0008wp2,1998-10-17,1998.0,10.0,AK,"136 km S of False Pass, Alaska",53.635,-163.148,33.0,5.5,mwc,reviewed,us,hrv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,58.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
61,usp0008wwh,1998-10-22,1998.0,10.0,AK,"175 km S of False Pass, Alaska",53.294,-163.005,33.0,4.7,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,50.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
62,usp0008x17,1998-10-25,1998.0,10.0,AK,"82 km SSW of Nikolski, Alaska",52.277,-169.409,33.0,4.7,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,50.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
63,usp0008x1v,1998-10-25,1998.0,10.0,AK,"77 km SSW of Nikolski, Alaska",52.322,-169.4,33.0,4.8,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,51.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
64,usp0008x3r,1998-10-26,1998.0,10.0,AK,"113 km NNE of Adak, Alaska",52.805,-175.956,208.1,4.5,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,0,0,45.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
65,usp0008xe2,1998-11-01,1998.0,11.0,AK,"87 km SW of False Pass, Alaska",54.211,-164.187,33.0,4.6,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,49.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
66,usp0008xk1,1998-11-04,1998.0,11.0,AK,"41 km NE of Adak, Alaska",52.094,-176.143,35.4,5.2,mwc,reviewed,us,hrv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,55.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
67,usp0008xvq,1998-11-08,1998.0,11.0,AK,"235 km WSW of Adak, Alaska",51.334,-179.925,33.0,5.1,mwc,reviewed,us,hrv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,54.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
68,usp0008xvx,1998-11-09,1998.0,11.0,AK,"230 km WSW of Adak, Alaska",51.417,-179.884,33.0,4.5,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,48.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
69,usp0008ysm,1998-11-26,1998.0,11.0,AK,"115 km SW of Adak, Alaska",51.303,-178.025,33.0,4.7,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,50.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
70,nc30207272,1998-11-27,1998.0,11.0,CA,"87 km W of Ferndale, California",40.6736667,-125.2921667,4.492,5.4,mw,reviewed,nc,nc,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538612.3,1143672.5,1143672.5,16955.0,42297.7,163322.2,773853.5,0.014825048254635834,0.036984101654975524,0.1428050425274718,0.676639072811491,0,0,1,1,57.0,1441226.4,1538612.3,1655438.5,1784320.6,1784567.7,0.06757154878650581,0.07592958927989849,0.15985534497546908,0,1,0
71,usp0008yuh,1998-11-27,1998.0,11.0,AK,"139 km WSW of Adak, Alaska",51.593,-178.598,33.0,4.5,mb,reviewed,us,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,48.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
72,usp0008yvy,1998-11-28,1998.0,11.0,AK,"99 km SSE of False Pass, Alaska",54.049,-162.763,11.8,5.2,mwc,reviewed,aeic,hrv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,1,55.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
73,usp0008z0x,1998-12-01,1998.0,12.0,AK,"149 km SE of Akutan, Alaska",53.099,-164.338,22.4,5.4,mwb,reviewed,aeic,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,57.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
74,usp0008zbw,1998-12-09,1998.0,12.0,AK,"97 km SSE of False Pass, Alaska",54.018,-162.977,26.0,4.5,mb,reviewed,aeic,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,0,48.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
75,ak998g2xe9eb,1998-12-16,1998.0,12.0,AK,"39 km SW of Sitka, Alaska",56.7713,-135.72,12.4,4.6,mb,reviewed,ak,ak,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,1,49.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
76,usp0008zpk,1998-12-16,1998.0,12.0,AK,"110 km SSW of Port Alexander, Alaska",55.279,-135.036,10.0,4.6,mb,reviewed,pgc,us,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,1,49.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
77,ak998gcymrom,1998-12-22,1998.0,12.0,AK,south of Alaska,51.816,-144.4482,10.0,4.8,mb,reviewed,ak,ak,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40263.7,24387.8,24387.8,341.2,1163.8,1118.9,13264.7,0.013990601858306202,0.047720581602276546,0.04587949712561199,0.5439071995013901,0,0,1,1,51.0,41071.0,40263.7,39783.1,38428.1,40014.4,-0.019656205108227288,-0.011936309877134952,-0.006191681340760925,4,0,>3
78,hv1241565,1998-12-27,1998.0,12.0,HI,"47 km SE of Naalehu, Hawaii",18.7905,-155.2308333,10.541,4.7,md,reviewed,hv,hv,205,6.1,4.82429268292683,-3.0,35.13990243902439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58946.1,37503.0,37503.0,335.5,1647.1,724.1,26785.9,0.00894595099058742,0.04391915313441591,0.019307788710236515,0.714233527984428,0,0,1,1,50.0,60620.2,58946.1,59612.1,60745.7,60446.4,-0.027616207138874478,0.011298457404306647,0.025452065531052996,2,1,2
79,ak999gksr5z,1999-01-10,1999.0,1.0,AK,"138 km SSE of Perryville, Alaska",54.8012,-158.1463,11.1,4.5,mb,reviewed,ak,ak,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,1,48.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
80,ak999ozbyye,1999-01-15,1999.0,1.0,AK,"116 km SSE of Akhiok, Alaska",55.9717,-153.4975,10.0,4.5,mb,reviewed,ak,ak,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,1,48.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
81,usp0009160,1999-01-16,1999.0,1.0,AK,"254 km SSW of Nikolski, Alaska",50.749,-169.92,33.0,5.2,mwc,reviewed,us,hrv,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,55.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
82,usp00091t5,1999-01-27,1999.0,1.0,NV,"39 km NW of Indian Springs, Nevada",36.816,-115.989,5.0,4.8,mwr,reviewed,us,brk,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110091.0,71825.3,71825.3,181.3,6780.0,2611.6,53432.1,0.002524180198342367,0.09439570736216904,0.03636044680634818,0.7439175332368956,0,0,1,1,51.0,102779.4,110091.0,114810.2,116267.3,120180.1,0.07113876905294257,0.042866356014569736,0.09164327692545263,0,1,0
83,usp00091uc,1999-01-28,1999.0,1.0,AK,"18 km WSW of Nikolski, Alaska",52.886,-169.123,67.2,6.6,mwc,reviewed,us,hrv,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,1,1,0,79.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
84,ak9991zgmak0,1999-02-12,1999.0,2.0,AK,"137 km SE of Chignik, Alaska",55.3852,-156.9222,3.3,4.6,mb,reviewed,ak,ak,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,1,49.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
85,usp00092ps,1999-02-12,1999.0,2.0,AK,"73 km SSE of Atka, Alaska",51.586,-173.777,33.0,4.7,mb,reviewed,us,us,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,50.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
86,nc30217292,1999-02-15,1999.0,2.0,CA,"34 km SW of Scotia, California",40.2756667,-124.4045,21.206,4.7,mw,reviewed,nc,nc,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,1.0,0.0,4.0,0.0,0.0,0.0,7.0,7.2,1655438.5,1239773.5,1239773.5,17602.9,47735.8,179127.2,839306.7,0.014198480609562957,0.03850364602889157,0.14448381095417834,0.6769839006883112,1,0,1,0,55.0,1538612.3,1655438.5,1784320.6,1784567.7,1821509.5,0.07592958927989849,0.07785375294823703,0.1003184352665472,0,1,0
87,usp00093we,1999-03-05,1999.0,3.0,AK,"50 km WSW of False Pass, Alaska",54.732,-164.166,0.0,4.5,ml,reviewed,aeic,pmr,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,1,48.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
88,usp00093xs,1999-03-05,1999.0,3.0,AK,"93 km SE of Akutan, Alaska",53.512,-164.826,33.0,4.8,mb,reviewed,us,us,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,51.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
89,usp0009463,1999-03-09,1999.0,3.0,OR,"219 km W of Bandon, Oregon",43.454,-127.074,10.0,5.2,mwc,reviewed,us,hrv,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133761.7,107513.2,107513.2,2726.1,5473.1,18438.8,65932.6,0.02535595629187858,0.05090630731854322,0.17150266199871272,0.6132512100839712,0,0,1,1,55.0,130425.1,133761.7,145094.2,144486.5,147432.8,0.025582499074181315,0.08472156080552205,0.10220489123568238,0,1,0
90,usp000947g,1999-03-10,1999.0,3.0,AK,"179 km SSE of Nikolski, Alaska",51.377,-168.226,33.0,4.8,mb,reviewed,us,us,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,51.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
91,usp00094k4,1999-03-15,1999.0,3.0,AK,"90 km SSW of Sand Point, Alaska",54.555,-160.871,33.0,4.8,mb,reviewed,us,us,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,51.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
92,usp00094tw,1999-03-20,1999.0,3.0,AK,"22 km NW of Nikolski, Alaska",53.053,-169.132,81.5,4.6,mb,reviewed,us,us,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,0,0,46.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
93,usp00094ud,1999-03-20,1999.0,3.0,AK,"78 km WSW of Adak, Alaska",51.587,-177.668,33.0,6.9,mwc,reviewed,us,hrv,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,1,1,0,82.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
94,usp0009681,1999-04-13,1999.0,4.0,AK,"127 km S of False Pass, Alaska",53.716,-163.159,33.0,5.1,mwc,reviewed,us,hrv,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,54.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
95,hv1251379,1999-04-17,1999.0,4.0,HI,"5 km N of P?hala, Hawaii",19.2538333,-155.4875,8.581,5.6,md,reviewed,hv,hv,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59612.1,38970.4,38970.4,360.9,1678.7,802.4,27673.7,0.009260874920452446,0.0430762835382752,0.0205899862459713,0.7101210149241476,0,0,1,1,59.0,58946.1,59612.1,60745.7,60446.4,62355.2,0.011298457404306647,0.019016273541780922,0.04601582564613558,0,1,0
96,ak9994yv09q2,1999-04-18,1999.0,4.0,AK,"17 km WNW of Clam Gulch, Alaska",60.2832,-151.699,54.5,5.2,mw,reviewed,ak,ak,183,7.1,4.947868852459017,-3.0,29.176781420765025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.1,24920.4,24920.4,363.5,1213.7,884.4,13838.7,0.01458644323526107,0.048703070576716266,0.03548899696634083,0.5553161265469254,0,0,1,0,55.0,40263.7,39783.1,38428.1,40014.4,41904.7,-0.011936309877134952,-0.03405968866176844,0.05332917746480286,3,1,3
