edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,original_congestion,mapped_congestion,traffic_captured_at
OSM00018,O31017965,O31017966,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM00019,O9322433639,O733859080,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM00020,O733859080,O9327723478,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM00021,O9327723478,O1860131869,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM00022,O1860131869,O32899013,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM00026,O9864155731,O9864155732,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00027,O9864155732,O13239706078,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00028,O13239706078,O321262088,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00029,O321262088,O269491225,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00030,O269491225,O9378344192,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00031,O9378344192,O32451488,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00032,O32451488,O9378344190,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00033,O9378344190,O269491787,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00034,O269491787,O269487636,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00035,O269487636,O269491782,地安门外大街,地安门外大街,2,congested,19,0.08,0.6,2026-06-23T17:30:01
OSM00089,O9385110314,O12865299863,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00090,O12865299863,O1807791733,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00091,O1807791733,O5808994065,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00092,O5808994065,O35554811,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00093,O35554811,O1802398471,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00094,O1802398471,O1802398475,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00095,O1802398475,O35554810,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00096,O35554810,O1859924741,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00097,O1859924741,O35554809,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00098,O35554809,O1859924744,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00099,O35555070,O2207734693,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00100,O2207734693,O9722740871,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00101,O9722740871,O9722740870,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00102,O9722740870,O9722740869,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00103,O9722740869,O9723213703,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00104,O9723213703,O9722756330,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00105,O9722756330,O9722756329,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00106,O9722756329,O9722756328,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00107,O9722756328,O9722756327,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00108,O9722756327,O1842187358,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00150,O1243786221,O2321521869,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00151,O2321521869,O12479654506,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00152,O12479654506,O12460838466,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00153,O12460838466,O11881371965,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00154,O11881371965,O1243786211,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00155,O1243786211,O5146618535,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00156,O5146618535,O1243786219,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00157,O1243786219,O11881376169,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00158,O11881376169,O1842182010,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00159,O1842182010,O2199155061,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00160,O2199155061,O11991464555,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00161,O11991464555,O2199155063,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00162,O2199155063,O2199155064,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00163,O2199155064,O2199155066,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00164,O2199155066,O343335098,将台路,将台路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00197,O64490206,O8068937140,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM00198,O8068937140,O1190930403,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM00199,O1190930403,O1528034334,北二环,北二环路,3,blocked,5,0.05,0.9,2026-06-23T17:30:01
OSM00275,O1658147526,O10606375438,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00276,O10606375438,O9689238024,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00277,O9689238024,O9689238018,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00278,O9689238018,O9689236109,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00279,O9689236109,O1658147497,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00280,O1658147497,O9689236087,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00281,O9689236087,O6856857921,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00282,O6856857921,O9689238123,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00283,O9689238123,O9689238121,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00284,O9689238121,O7095728465,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00285,O7095728465,O1658109520,青年北路,青年北路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM00703,O1742785935,O8621472108,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00704,O8621472108,O341227728,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00705,O341227728,O264827368,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00706,O264827368,O32618815,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00707,O32618815,O340250163,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00708,O340250163,O9378304739,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00709,O9378304739,O8068937154,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00710,O8068937154,O340250588,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00711,O340250588,O340246167,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00712,O340246167,O1837234687,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00713,O1837234687,O9378299594,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00714,O9378299594,O383998490,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00715,O383998490,O383998504,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00716,O383998504,O8068937155,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00717,O8068937155,O342731517,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00718,O342731517,O341226632,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00719,O341226632,O32618810,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00720,O32618810,O8068937156,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00721,O8068937156,O340414150,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00722,O340414150,O340244253,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00723,O340244253,O8068937157,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00724,O8068937157,O384020057,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00725,O384020057,O384019522,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00726,O384019522,O32618804,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00727,O32618804,O8068937158,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00728,O8068937158,O8068937159,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00729,O8068937159,O734045575,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00730,O734045575,O32618802,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00731,O32618802,O1858572401,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00732,O1858572401,O340245577,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00733,O340245577,O4253220529,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00734,O4253220529,O528867992,鼓楼西大街,鼓楼西大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00735,O321760330,O8949932937,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00736,O8949932937,O1190950051,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00737,O1190950051,O8949932938,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00738,O8949932938,O264827881,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM00920,O9864155731,O9864155730,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00921,O9864155730,O32388370,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00922,O32388370,O12841196741,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00923,O12841196741,O1803810838,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00924,O1803810838,O321262182,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00925,O321262182,O4375601091,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00926,O4375601091,O342720672,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00927,O342720672,O1861798542,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00928,O1861798542,O1861798548,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00929,O1861798548,O1976297656,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00930,O1976297656,O32278573,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00931,O32278573,O5886007052,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00932,O5886007052,O2000105068,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00933,O2000105068,O12841197007,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00934,O12841197007,O340244102,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00935,O340244102,O1861798582,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00936,O1861798582,O1861798587,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00937,O1861798587,O734045503,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00938,O734045503,O12876506877,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00939,O12876506877,O9864155729,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00940,O9864155729,O5884588439,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00941,O5884588439,O9864155728,鼓楼东大街,鼓楼东大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00942,O260560252,O341246561,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00943,O341246561,O733789095,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00944,O733789095,O1861798518,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00945,O1861798518,O1858572406,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00946,O1858572406,O733788348,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00947,O733788348,O1858572407,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00948,O1858572407,O733788705,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM00949,O733788705,O1624163744,地安门内大街,地安门内大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM01058,O286253282,O2575723372,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01059,O2575723372,O286387092,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01060,O286387092,O2575723366,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01061,O2575723366,O1412183191,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01062,O1412183191,O286387083,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01063,O286387083,O286387082,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01064,O286387082,O2575723353,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01065,O2575723353,O286387085,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01066,O286387085,O494772204,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01067,O494772204,O9323184963,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01068,O9323184963,O9807750858,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01069,O9807750858,O1360087482,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01070,O1360087482,O286387088,中关村北大街,中关村北大街,2,congested,16,0.08,0.6,2026-06-23T17:30:01
OSM01151,O7904909656,O12770200639,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01152,O12770200639,O10058423056,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01153,O10058423056,O12770200630,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01154,O12770200630,O9620101130,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01155,O9620101130,O331145957,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01156,O331145957,O371158100,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01157,O371158100,O9283740826,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01158,O9283740826,O12770200622,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01159,O12770200622,O340412709,双清路,双清路,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01459,O321760332,O321760330,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01460,O321760386,O321760385,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01461,O264827848,O8949932952,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01462,O8949932952,O321760268,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01463,O321760268,O8949932954,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01464,O8949932954,O321760386,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01465,O321760385,O9646008738,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01466,O9646008738,O8949932961,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01467,O8949932961,O11625857756,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01468,O11625857756,O528862673,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01469,O528862673,O9700881754,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01470,O9700881754,O9700881755,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01471,O9700881755,O1875584721,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01472,O1875584721,O9700881749,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01473,O9700881749,O9700881748,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01474,O9700881748,O321760931,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM01538,O77315189,O77315190,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01539,O77315190,O1736505442,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01540,O1736505442,O4721080617,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01541,O4721080617,O77315191,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01542,O77315191,O4721080615,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01543,O4721080615,O1736505461,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01544,O1736505461,O77315192,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01545,O77315192,O1736505481,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01546,O1736505481,O12063425416,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01547,O12063425416,O77315194,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01548,O77315194,O77315195,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM01630,O10679301344,O1747614208,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01631,O1747614208,O342835769,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM01691,O10314741764,O6095096797,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM01692,O6095096797,O10314741780,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM01693,O10314741780,O10314741781,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
