edge_id,from,to,distance,danger_type,congestion,passable,road_name,instruction,polyline,strategy,variant,path_index,step_index
OSM54645,O13565822316,O13565822317,0.0425,normal,0.05,true,service,OSM service way 1478721529,"116.3428403,39.9932532;116.3428182,39.9936354",osm,osm_service,1478721529,54644
OSM54646,O13565822312,O13565822317,0.044,normal,0.05,true,service,OSM service way 1478721530,"116.3423024,39.9936219;116.3428182,39.9936354",osm,osm_service,1478721530,54645
OSM54647,O13565822317,O13565822318,0.0415,normal,0.05,true,service,OSM service way 1478721530,"116.3428182,39.9936354;116.3433046,39.9936177",osm,osm_service,1478721530,54646
OSM54648,O13565822319,O13565822320,0.0108,normal,0.05,true,service,OSM service way 1478721531,"116.3432753,39.9939354;116.3431589,39.9938965",osm,osm_service,1478721531,54647
OSM54649,O13565822320,O13565822321,0.023,normal,0.05,true,service,OSM service way 1478721531,"116.3431589,39.9938965;116.3431746,39.9936900",osm,osm_service,1478721531,54648
OSM54650,O13565822321,O13565822322,0.0268,normal,0.05,true,service,OSM service way 1478721531,"116.3431746,39.9936900;116.3428600,39.9936986",osm,osm_service,1478721531,54649
OSM54651,O13565822322,O13565822323,0.0201,normal,0.05,true,service,OSM service way 1478721531,"116.3428600,39.9936986;116.3426244,39.9936953",osm,osm_service,1478721531,54650
OSM54652,O8250970629,O1226602150,0.0661,normal,0.05,true,unclassified,OSM unclassified way 1478721532,"116.3432632,39.9940665;116.3432300,39.9946600",osm,osm_unclassified,1478721532,54651
OSM54653,O5258912598,O13565822324,0.0792,normal,0.05,true,service,OSM service way 1478721533,"116.3434180,39.9941153;116.3434479,39.9934034",osm,osm_service,1478721533,54652
OSM54654,O13565822324,O13565822325,0.0141,normal,0.05,true,service,OSM service way 1478721533,"116.3434479,39.9934034;116.3435369,39.9932967",osm,osm_service,1478721533,54653
OSM54655,O13565822325,O13565822326,0.0854,normal,0.05,true,service,OSM service way 1478721533,"116.3435369,39.9932967;116.3445376,39.9933416",osm,osm_service,1478721533,54654
OSM54656,O13565822327,O13565822328,0.0351,normal,0.05,true,service,OSM service way 1478721534,"116.3445936,39.9941588;116.3446280,39.9938443",osm,osm_service,1478721534,54655
OSM54657,O13565822328,O13565822329,0.0244,normal,0.05,true,service,OSM service way 1478721534,"116.3446280,39.9938443;116.3445998,39.9936257",osm,osm_service,1478721534,54656
OSM54658,O13565822329,O13565822330,0.0107,normal,0.05,true,service,OSM service way 1478721534,"116.3445998,39.9936257;116.3446343,39.9935331",osm,osm_service,1478721534,54657
OSM54659,O13565822331,O13565822328,0.068,normal,0.05,true,service,OSM service way 1478721535,"116.3438303,39.9938121;116.3446280,39.9938443",osm,osm_service,1478721535,54658
OSM54660,O13565822331,O13565822332,0.0239,normal,0.05,true,service,OSM service way 1478721536,"116.3438303,39.9938121;116.3438429,39.9935978",osm,osm_service,1478721536,54659
OSM54661,O13565822332,O13565822333,0.0586,normal,0.05,true,service,OSM service way 1478721536,"116.3438429,39.9935978;116.3445301,39.9936130",osm,osm_service,1478721536,54660
OSM54662,O13565822333,O13565822329,0.0061,normal,0.05,true,service,OSM service way 1478721536,"116.3445301,39.9936130;116.3445998,39.9936257",osm,osm_service,1478721536,54661
OSM54663,O13565822334,O13565822336,0.0909,normal,0.05,true,service,OSM service way 1478721537,"116.3431571,39.9962667;116.3442227,39.9963024",osm,osm_service,1478721537,54662
OSM54664,O13565822336,O13565822335,0.0839,normal,0.05,true,service,OSM service way 1478721537,"116.3442227,39.9963024;116.3452062,39.9963352",osm,osm_service,1478721537,54663
OSM54665,O13565822336,O13565822337,0.0248,normal,0.05,true,service,OSM service way 1478721538,"116.3442227,39.9963024;116.3442154,39.9960790",osm,osm_service,1478721538,54664
OSM54666,O13565822337,O13565822338,0.0777,normal,0.05,true,service,OSM service way 1478721538,"116.3442154,39.9960790;116.3442402,39.9953807",osm,osm_service,1478721538,54665
OSM54667,O13565822338,O5258912600,0.0712,normal,0.05,true,service,OSM service way 1478721538,"116.3442402,39.9953807;116.3442619,39.9947409",osm,osm_service,1478721538,54666
OSM54668,O13565822339,O13565822337,0.083,normal,0.05,true,service,OSM service way 1478721539,"116.3432412,39.9960566;116.3442154,39.9960790",osm,osm_service,1478721539,54667
OSM54669,O13565822337,O13565822340,0.08,normal,0.05,true,service,OSM service way 1478721539,"116.3442154,39.9960790;116.3451535,39.9961045",osm,osm_service,1478721539,54668
OSM54670,O13565822343,O13565822344,0.103,normal,0.05,true,service,OSM service way 1478721541,"116.3419277,39.9942932;116.3431351,39.9943389",osm,osm_service,1478721541,54669
OSM54671,O13565822345,O13565822347,0.0139,normal,0.05,true,residential,OSM residential way 1478721542,"116.3407081,39.9955586;116.3407152,39.9954339",osm,osm_residential,1478721542,54670
OSM54672,O13565822347,O13565822346,0.0756,normal,0.05,true,residential,OSM residential way 1478721542,"116.3407152,39.9954339;116.3407538,39.9947543",osm,osm_residential,1478721542,54671
OSM54673,O13565822347,O13565822348,0.0566,normal,0.05,true,residential,OSM residential way 1478721543,"116.3407152,39.9954339;116.3413785,39.9954593",osm,osm_residential,1478721543,54672
OSM54674,O13565822348,O13565822349,0.0264,normal,0.05,true,residential,OSM residential way 1478721543,"116.3413785,39.9954593;116.3416884,39.9954536",osm,osm_residential,1478721543,54673
OSM54675,O13565822349,O13565822350,0.0105,normal,0.05,true,residential,OSM residential way 1478721543,"116.3416884,39.9954536;116.3417986,39.9954106",osm,osm_residential,1478721543,54674
OSM54676,O13565822350,O13565822351,0.0176,normal,0.05,true,residential,OSM residential way 1478721543,"116.3417986,39.9954106;116.3420019,39.9953802",osm,osm_residential,1478721543,54675
OSM54677,O13565822351,O13565822352,0.0881,normal,0.05,true,residential,OSM residential way 1478721543,"116.3420019,39.9953802;116.3430332,39.9954351",osm,osm_residential,1478721543,54676
OSM54678,O13565822353,O13565822348,0.081,normal,0.05,true,service,OSM service way 1478721544,"116.3413334,39.9961873;116.3413785,39.9954593",osm,osm_service,1478721544,54677
OSM54679,O13565822353,O13565822354,0.0361,normal,0.05,true,service,OSM service way 1478721545,"116.3413334,39.9961873;116.3417562,39.9962137",osm,osm_service,1478721545,54678
OSM54680,O13565822354,O13565822355,0.1083,normal,0.05,true,service,OSM service way 1478721545,"116.3417562,39.9962137;116.3430275,39.9962424",osm,osm_service,1478721545,54679
OSM54681,O331145751,O1500081876,0.0147,normal,0.05,true,living_street,OSM living_street way 1478721546,"116.3431555,39.9963950;116.3430659,39.9965079",osm,osm_living_street,1478721546,54680
OSM54682,O1500081876,O1500081881,0.0099,normal,0.05,true,living_street,OSM living_street way 1478721546,"116.3430659,39.9965079;116.3430360,39.9965938",osm,osm_living_street,1478721546,54681
OSM54683,O13565822356,O13565822357,0.023,normal,0.05,true,service,OSM service way 1478721547,"116.3429995,39.9977539;116.3430009,39.9975474",osm,osm_service,1478721547,54682
OSM54684,O13565822357,O13565822358,0.0084,normal,0.05,true,service,OSM service way 1478721547,"116.3430009,39.9975474;116.3430537,39.9974838",osm,osm_service,1478721547,54683
OSM54685,O13565822358,O13565822368,0.0105,normal,0.05,true,service,OSM service way 1478721547,"116.3430537,39.9974838;116.3430551,39.9973894",osm,osm_service,1478721547,54684
OSM54686,O13565822368,O1500081902,0.0408,normal,0.05,true,service,OSM service way 1478721547,"116.3430551,39.9973894;116.3430639,39.9970222",osm,osm_service,1478721547,54685
OSM54687,O13565822358,O13565822359,0.0276,normal,0.05,true,service,OSM service way 1478721548,"116.3430537,39.9974838;116.3433779,39.9974931",osm,osm_service,1478721548,54686
OSM54688,O13565822359,O13565822360,0.005,normal,0.05,true,service,OSM service way 1478721548,"116.3433779,39.9974931;116.3434068,39.9975319",osm,osm_service,1478721548,54687
OSM54689,O13565822360,O13565822361,0.0044,normal,0.05,true,service,OSM service way 1478721548,"116.3434068,39.9975319;116.3434579,39.9975299",osm,osm_service,1478721548,54688
OSM54690,O13565822361,O13565822362,0.0109,normal,0.05,true,service,OSM service way 1478721548,"116.3434579,39.9975299;116.3435009,39.9974378",osm,osm_service,1478721548,54689
OSM54691,O13565822362,O13565822363,0.0092,normal,0.05,true,service,OSM service way 1478721548,"116.3435009,39.9974378;116.3436030,39.9974114",osm,osm_service,1478721548,54690
OSM54692,O13565822363,O13565822364,0.0188,normal,0.05,true,service,OSM service way 1478721548,"116.3436030,39.9974114;116.3435951,39.9975804",osm,osm_service,1478721548,54691
OSM54693,O13565822362,O13565822365,0.0021,normal,0.05,true,service,OSM service way 1478721549,"116.3435009,39.9974378;116.3434810,39.9974260",osm,osm_service,1478721549,54692
OSM54694,O13565822365,O13565822366,0.0078,normal,0.05,true,service,OSM service way 1478721549,"116.3434810,39.9974260;116.3433892,39.9974206",osm,osm_service,1478721549,54693
OSM54695,O13565822366,O13565822367,0.007,normal,0.05,true,service,OSM service way 1478721549,"116.3433892,39.9974206;116.3433146,39.9973952",osm,osm_service,1478721549,54694
OSM54696,O13565822367,O13565822368,0.0221,normal,0.05,true,service,OSM service way 1478721549,"116.3433146,39.9973952;116.3430551,39.9973894",osm,osm_service,1478721549,54695
OSM54697,O13565822363,O13565822369,0.0037,normal,0.05,true,service,OSM service way 1478721550,"116.3436030,39.9974114;116.3436445,39.9974018",osm,osm_service,1478721550,54696
OSM54698,O13565822369,O13565822370,0.04,normal,0.05,true,service,OSM service way 1478721550,"116.3436445,39.9974018;116.3436627,39.9970423",osm,osm_service,1478721550,54697
OSM54699,O13565822370,O13565822371,0.0071,normal,0.05,true,service,OSM service way 1478721550,"116.3436627,39.9970423;116.3437421,39.9970222",osm,osm_service,1478721550,54698
OSM54700,O13565822371,O13565822372,0.0233,normal,0.05,true,service,OSM service way 1478721550,"116.3437421,39.9970222;116.3440160,39.9970273",osm,osm_service,1478721550,54699
OSM54701,O13565822373,O13565822374,0.0238,normal,0.05,true,service,OSM service way 1478721551,"116.3405174,39.9941468;116.3405252,39.9939330",osm,osm_service,1478721551,54700
OSM54702,O13565822374,O13565822375,0.0147,normal,0.05,true,service,OSM service way 1478721551,"116.3405252,39.9939330;116.3403530,39.9939283",osm,osm_service,1478721551,54701
OSM54703,O13565822384,O13565822385,0.0332,normal,0.05,true,service,OSM service way 1478721553,"116.3416190,39.9938561;116.3420086,39.9938670",osm,osm_service,1478721553,54702
OSM54704,O13565822385,O13565822386,0.0162,normal,0.05,true,service,OSM service way 1478721553,"116.3420086,39.9938670;116.3420034,39.9940128",osm,osm_service,1478721553,54703
OSM54705,O13565822386,O9611986336,0.004,normal,0.05,true,service,OSM service way 1478721553,"116.3420034,39.9940128;116.3420080,39.9940483",osm,osm_service,1478721553,54704
OSM54706,O13565908561,O13565908562,0.0527,normal,0.05,true,service,OSM service way 1478730241,"116.5120172,39.9455071;116.5113991,39.9454924",osm,osm_service,1478730241,54705
OSM54707,O13565908562,O13565908563,0.0357,normal,0.05,true,service,OSM service way 1478730241,"116.5113991,39.9454924;116.5112003,39.9452101",osm,osm_service,1478730241,54706
OSM54708,O13565908563,O13565908564,0.041,normal,0.05,true,service,OSM service way 1478730241,"116.5112003,39.9452101;116.5109441,39.9448984",osm,osm_service,1478730241,54707
OSM54709,O13565908564,O13565916103,0.0242,normal,0.05,true,service,OSM service way 1478730241,"116.5109441,39.9448984;116.5107851,39.9447176",osm,osm_service,1478730241,54708
OSM54710,O13565916103,O13565908565,0.0048,normal,0.05,true,service,OSM service way 1478730241,"116.5107851,39.9447176;116.5107537,39.9446818",osm,osm_service,1478730241,54709
OSM54711,O13565908565,O13565908566,0.0353,normal,0.05,true,service,OSM service way 1478730241,"116.5107537,39.9446818;116.5104964,39.9444331",osm,osm_service,1478730241,54710
OSM54712,O13565908566,O13565908567,0.0341,normal,0.05,true,service,OSM service way 1478730241,"116.5104964,39.9444331;116.5102640,39.9441840",osm,osm_service,1478730241,54711
OSM54713,O13565908567,O13565908568,0.046,normal,0.05,true,service,OSM service way 1478730241,"116.5102640,39.9441840;116.5099286,39.9438596",osm,osm_service,1478730241,54712
OSM54714,O13565908568,O13565908569,0.0301,normal,0.05,true,service,OSM service way 1478730241,"116.5099286,39.9438596;116.5097007,39.9436526",osm,osm_service,1478730241,54713
OSM54715,O13565916121,O13565916122,0.0509,normal,0.05,true,service,OSM service way 1478730253,"116.5120386,39.9441454;116.5114417,39.9441350",osm,osm_service,1478730253,54714
OSM54716,O13565916122,O13565916157,0.0048,normal,0.05,true,service,OSM service way 1478730253,"116.5114417,39.9441350;116.5113898,39.9441527",osm,osm_service,1478730253,54715
OSM54717,O13565916157,O13565916158,0.0016,normal,0.05,true,service,OSM service way 1478730253,"116.5113898,39.9441527;116.5113850,39.9441667",osm,osm_service,1478730253,54716
OSM54718,O13565916158,O13565916123,0.0043,normal,0.05,true,service,OSM service way 1478730253,"116.5113850,39.9441667;116.5113722,39.9442042",osm,osm_service,1478730253,54717
OSM54719,O13565916123,O13565916156,0.0063,normal,0.05,true,service,OSM service way 1478730253,"116.5113722,39.9442042;116.5113493,39.9442585",osm,osm_service,1478730253,54718
OSM54720,O13565916156,O13565916124,0.0055,normal,0.05,true,service,OSM service way 1478730253,"116.5113493,39.9442585;116.5112898,39.9442781",osm,osm_service,1478730253,54719
OSM54721,O13565916124,O13565916125,0.0128,normal,0.05,true,service,OSM service way 1478730253,"116.5112898,39.9442781;116.5111397,39.9442799",osm,osm_service,1478730253,54720
OSM54722,O13565916125,O13565916126,0.0144,normal,0.05,true,service,OSM service way 1478730253,"116.5111397,39.9442799;116.5109709,39.9442804",osm,osm_service,1478730253,54721
OSM54723,O13565916126,O13565916127,0.0211,normal,0.05,true,service,OSM service way 1478730253,"116.5109709,39.9442804;116.5107230,39.9442776",osm,osm_service,1478730253,54722
OSM54724,O13565916127,O13565916128,0.0095,normal,0.05,true,service,OSM service way 1478730253,"116.5107230,39.9442776;116.5106117,39.9442703",osm,osm_service,1478730253,54723
OSM54725,O13565916128,O13565916129,0.004,normal,0.05,true,service,OSM service way 1478730253,"116.5106117,39.9442703;116.5105734,39.9442497",osm,osm_service,1478730253,54724
OSM54726,O13565916129,O13565916130,0.0053,normal,0.05,true,service,OSM service way 1478730253,"116.5105734,39.9442497;116.5105304,39.9442149",osm,osm_service,1478730253,54725
OSM54727,O13565916130,O13565916131,0.0064,normal,0.05,true,service,OSM service way 1478730253,"116.5105304,39.9442149;116.5104851,39.9441691",osm,osm_service,1478730253,54726
OSM54728,O13565916131,O13565916132,0.0076,normal,0.05,true,service,OSM service way 1478730253,"116.5104851,39.9441691;116.5104307,39.9441149",osm,osm_service,1478730253,54727
OSM54729,O13565916132,O13565916133,0.0045,normal,0.05,true,service,OSM service way 1478730253,"116.5104307,39.9441149;116.5104169,39.9440754",osm,osm_service,1478730253,54728
OSM54730,O13565916133,O13565916134,0.0039,normal,0.05,true,service,OSM service way 1478730253,"116.5104169,39.9440754;116.5104169,39.9440400",osm,osm_service,1478730253,54729
OSM54731,O13565916134,O13565916135,0.0059,normal,0.05,true,service,OSM service way 1478730253,"116.5104169,39.9440400;116.5104330,39.9439885",osm,osm_service,1478730253,54730
OSM54732,O13565916135,O13565916136,0.006,normal,0.05,true,service,OSM service way 1478730253,"116.5104330,39.9439885;116.5104575,39.9439382",osm,osm_service,1478730253,54731
OSM54733,O13565916136,O13565916137,0.0088,normal,0.05,true,service,OSM service way 1478730253,"116.5104575,39.9439382;116.5105128,39.9438713",osm,osm_service,1478730253,54732
OSM54734,O13565916137,O13565916138,0.0104,normal,0.05,true,service,OSM service way 1478730253,"116.5105128,39.9438713;116.5105864,39.9437967",osm,osm_service,1478730253,54733
OSM54735,O13565916138,O13565916139,0.0072,normal,0.05,true,service,OSM service way 1478730253,"116.5105864,39.9437967;116.5106324,39.9437422",osm,osm_service,1478730253,54734
OSM54736,O13565916139,O13565916140,0.004,normal,0.05,true,service,OSM service way 1478730253,"116.5106324,39.9437422;116.5106670,39.9437179",osm,osm_service,1478730253,54735
OSM54737,O13565916140,O13565916141,0.0103,normal,0.05,true,service,OSM service way 1478730253,"116.5106670,39.9437179;116.5107882,39.9437169",osm,osm_service,1478730253,54736
OSM54738,O13565916141,O13565916142,0.0129,normal,0.05,true,service,OSM service way 1478730253,"116.5107882,39.9437169;116.5109386,39.9437065",osm,osm_service,1478730253,54737
OSM54739,O13565916142,O13565916143,0.0128,normal,0.05,true,service,OSM service way 1478730253,"116.5109386,39.9437065;116.5110883,39.9437083",osm,osm_service,1478730253,54738
OSM54740,O13565916143,O13565916144,0.0118,normal,0.05,true,service,OSM service way 1478730253,"116.5110883,39.9437083;116.5112263,39.9437085",osm,osm_service,1478730253,54739
OSM54741,O13565916144,O13565916145,0.0074,normal,0.05,true,service,OSM service way 1478730253,"116.5112263,39.9437085;116.5113115,39.9437207",osm,osm_service,1478730253,54740
OSM54742,O13565916145,O13565916146,0.0047,normal,0.05,true,service,OSM service way 1478730253,"116.5113115,39.9437207;116.5113468,39.9437537",osm,osm_service,1478730253,54741
OSM54743,O13565916146,O13565916147,0.0073,normal,0.05,true,service,OSM service way 1478730253,"116.5113468,39.9437537;116.5113629,39.9438186",osm,osm_service,1478730253,54742
OSM54744,O13565916147,O13565916148,0.0096,normal,0.05,true,service,OSM service way 1478730253,"116.5113629,39.9438186;116.5113499,39.9439043",osm,osm_service,1478730253,54743
OSM54745,O13565916148,O13565916149,0.0072,normal,0.05,true,service,OSM service way 1478730253,"116.5113499,39.9439043;116.5113499,39.9439687",osm,osm_service,1478730253,54744
OSM54746,O13565916149,O13565916150,0.0058,normal,0.05,true,service,OSM service way 1478730253,"116.5113499,39.9439687;116.5113814,39.9440146",osm,osm_service,1478730253,54745
OSM54747,O13565916150,O13565916151,0.0057,normal,0.05,true,service,OSM service way 1478730253,"116.5113814,39.9440146;116.5114367,39.9440428",osm,osm_service,1478730253,54746
OSM54748,O13565916151,O13565916152,0.0102,normal,0.05,true,service,OSM service way 1478730253,"116.5114367,39.9440428;116.5115563,39.9440519",osm,osm_service,1478730253,54747
OSM54749,O13565916152,O13565916153,0.0172,normal,0.05,true,service,OSM service way 1478730253,"116.5115563,39.9440519;116.5117582,39.9440531",osm,osm_service,1478730253,54748
OSM54750,O13565916153,O13565916154,0.015,normal,0.05,true,service,OSM service way 1478730253,"116.5117582,39.9440531;116.5119334,39.9440619",osm,osm_service,1478730253,54749
OSM54751,O13565916154,O13565916155,0.009,normal,0.05,true,service,OSM service way 1478730253,"116.5119334,39.9440619;116.5120385,39.9440622",osm,osm_service,1478730253,54750
OSM54752,O13565916158,O13565916159,0.0102,normal,0.05,true,service,OSM service way 1478730254,"116.5113850,39.9441667;116.5112663,39.9441749",osm,osm_service,1478730254,54751
OSM54753,O13565916159,O13565916160,0.0171,normal,0.05,true,service,OSM service way 1478730254,"116.5112663,39.9441749;116.5110660,39.9441737",osm,osm_service,1478730254,54752
OSM54754,O13565916160,O13565916161,0.0122,normal,0.05,true,service,OSM service way 1478730254,"116.5110660,39.9441737;116.5109233,39.9441736",osm,osm_service,1478730254,54753
OSM54755,O13565916161,O13565916162,0.0109,normal,0.05,true,service,OSM service way 1478730254,"116.5109233,39.9441736;116.5107959,39.9441769",osm,osm_service,1478730254,54754
OSM54756,O13565916162,O13565916163,0.0091,normal,0.05,true,service,OSM service way 1478730254,"116.5107959,39.9441769;116.5106900,39.9441708",osm,osm_service,1478730254,54755
OSM54757,O13565916163,O13565916164,0.005,normal,0.05,true,service,OSM service way 1478730254,"116.5106900,39.9441708;116.5106355,39.9441531",osm,osm_service,1478730254,54756
OSM54758,O13565916164,O13565916165,0.0045,normal,0.05,true,service,OSM service way 1478730254,"116.5106355,39.9441531;116.5106117,39.9441166",osm,osm_service,1478730254,54757
OSM54759,O13565916165,O13565916166,0.0055,normal,0.05,true,service,OSM service way 1478730254,"116.5106117,39.9441166;116.5106102,39.9440670",osm,osm_service,1478730254,54758
OSM54760,O13565916166,O13565916167,0.0048,normal,0.05,true,service,OSM service way 1478730254,"116.5106102,39.9440670;116.5106324,39.9440274",osm,osm_service,1478730254,54759
OSM54761,O13565916167,O13565916168,0.0073,normal,0.05,true,service,OSM service way 1478730254,"116.5106324,39.9440274;116.5107169,39.9440159",osm,osm_service,1478730254,54760
OSM54762,O13565916168,O13565916169,0.0122,normal,0.05,true,service,OSM service way 1478730254,"116.5107169,39.9440159;116.5108596,39.9440225",osm,osm_service,1478730254,54761
OSM54763,O13565916169,O13565916170,0.0168,normal,0.05,true,service,OSM service way 1478730254,"116.5108596,39.9440225;116.5110566,39.9440200",osm,osm_service,1478730254,54762
OSM54764,O13565916170,O13565916171,0.014,normal,0.05,true,service,OSM service way 1478730254,"116.5110566,39.9440200;116.5112203,39.9440316",osm,osm_service,1478730254,54763
OSM54765,O13565916171,O13565916172,0.0131,normal,0.05,true,service,OSM service way 1478730254,"116.5112203,39.9440316;116.5113737,39.9440358",osm,osm_service,1478730254,54764
OSM54766,O13565916172,O13565916151,0.0054,normal,0.05,true,service,OSM service way 1478730254,"116.5113737,39.9440358;116.5114367,39.9440428",osm,osm_service,1478730254,54765
OSM54767,O13512722730,O13566750365,0.0435,normal,0.05,true,service,OSM service way 1478832602,"116.3351066,40.0040584;116.3351322,40.0036673",osm,osm_service,1478832602,54766
OSM54768,O13566750365,O13566750366,0.0055,normal,0.05,true,service,OSM service way 1478832603,"116.3351322,40.0036673;116.3351363,40.0036181",osm,osm_service,1478832603,54767
OSM54769,O13565815461,O13565815462,0.0312,normal,0.05,true,service,OSM service way 1481016163,"116.3444062,39.9899723;116.3447719,39.9899838",osm,osm_service,1481016163,54768
OSM54770,O13529222745,O13583970457,0.0053,normal,0.05,true,living_street,OSM living_street way 1481016164,"116.3420679,39.9900745;116.3420706,39.9900268",osm,osm_living_street,1481016164,54769
OSM54771,O13583970457,O4357250389,0.0203,normal,0.05,true,living_street,OSM living_street way 1481016164,"116.3420706,39.9900268;116.3420806,39.9898446",osm,osm_living_street,1481016164,54770
OSM54772,O13583970457,O13583970458,0.0609,normal,0.05,true,service,OSM service way 1481016165,"116.3420706,39.9900268;116.3413559,39.9900031",osm,osm_service,1481016165,54771
OSM54773,O13583970459,O4357250389,0.0614,normal,0.05,true,service,OSM service way 1481016166,"116.3428013,39.9898662;116.3420806,39.9898446",osm,osm_service,1481016166,54772
OSM54774,O4357248088,O4357248087,0.0114,normal,0.05,true,residential,OSM residential way 1481016167,"116.3420247,39.9907325;116.3420316,39.9906301",osm,osm_residential,1481016167,54773
OSM54775,O2269053371,O537972341,0.046,normal,0.05,true,living_street,OSM living_street way 1481016168,"116.3431795,39.9898744;116.3432081,39.9894615",osm,osm_living_street,1481016168,54774
OSM54776,O13583970462,O13583970465,0.0833,normal,0.05,true,service,OSM service way 1481016169,"116.3412665,39.9896422;116.3422439,39.9896740",osm,osm_service,1481016169,54775
OSM54777,O13583970465,O13583970463,0.0617,normal,0.05,true,service,OSM service way 1481016169,"116.3422439,39.9896740;116.3429670,39.9896974",osm,osm_service,1481016169,54776
OSM54778,O13583970464,O13583970465,0.0326,normal,0.05,true,service,OSM service way 1481016170,"116.3422611,39.9893813;116.3422439,39.9896740",osm,osm_service,1481016170,54777
OSM54779,O5771614609,O13583970466,0.1107,normal,0.05,true,service,OSM service way 1481016171,"116.3449986,39.9887846;116.3450463,39.9877896",osm,osm_service,1481016171,54778
OSM54780,O13583970466,O13583970467,0.0571,normal,0.05,true,service,OSM service way 1481016171,"116.3450463,39.9877896;116.3443764,39.9877714",osm,osm_service,1481016171,54779
OSM54781,O13565815439,O13583970497,0.017,normal,0.05,true,residential,OSM residential way 1481016172,"116.3418320,39.9883605;116.3420294,39.9883797",osm,osm_residential,1481016172,54780
OSM54782,O13583970497,O13584002304,0.04,normal,0.05,true,residential,OSM residential way 1481016172,"116.3420294,39.9883797;116.3424947,39.9884248",osm,osm_residential,1481016172,54781
OSM54783,O13584002304,O13583970468,0.067,normal,0.05,true,residential,OSM residential way 1481016172,"116.3424947,39.9884248;116.3432744,39.9885003",osm,osm_residential,1481016172,54782
OSM54784,O13583970469,O13583970470,0.0417,normal,0.05,true,service,OSM service way 1481016173,"116.3413869,39.9876990;116.3418751,39.9877207",osm,osm_service,1481016173,54783
OSM54785,O13583970471,O13583970472,0.1414,normal,0.05,true,residential,OSM residential way 1481016174,"116.3467260,39.9898806;116.3483850,39.9899273",osm,osm_residential,1481016174,54784
OSM54786,O6163158418,O5263985925,0.0201,normal,0.05,true,service,OSM service way 1481016176,"116.3446620,39.9926710;116.3446528,39.9928519",osm,osm_service,1481016176,54785
OSM54787,O6163158418,O5263985212,0.0638,normal,0.05,true,residential,OSM residential way 1481016177,"116.3446620,39.9926710;116.3454111,39.9926837",osm,osm_residential,1481016177,54786
OSM54788,O13583970482,O9950902572,0.0637,normal,0.05,true,residential,OSM residential way 1481016181,"116.3530457,39.9902850;116.3522979,39.9902659",osm,osm_residential,1481016181,54787
OSM54789,O5920072703,O13583970483,0.0641,normal,0.05,true,residential,OSM residential way 1481016182,"116.3523093,39.9899615;116.3530618,39.9899726",osm,osm_residential,1481016182,54788
OSM54790,O13583970470,O13583970491,0.0112,normal,0.05,true,service,OSM service way 1481016187,"116.3418751,39.9877207;116.3420067,39.9877205",osm,osm_service,1481016187,54789
OSM54791,O13583970491,O13583970492,0.0098,normal,0.05,true,service,OSM service way 1481016187,"116.3420067,39.9877205;116.3421220,39.9877210",osm,osm_service,1481016187,54790
OSM54792,O13583970492,O13583970493,0.0084,normal,0.05,true,service,OSM service way 1481016187,"116.3421220,39.9877210;116.3422188,39.9877058",osm,osm_service,1481016187,54791
OSM54793,O13583970493,O13583970494,0.0082,normal,0.05,true,service,OSM service way 1481016187,"116.3422188,39.9877058;116.3422959,39.9876622",osm,osm_service,1481016187,54792
OSM54794,O13583970494,O13583970495,0.0076,normal,0.05,true,service,OSM service way 1481016187,"116.3422959,39.9876622;116.3423451,39.9876048",osm,osm_service,1481016187,54793
OSM54795,O13583970495,O13583970496,0.0074,normal,0.05,true,service,OSM service way 1481016187,"116.3423451,39.9876048;116.3423821,39.9875441",osm,osm_service,1481016187,54794
OSM54796,O13583970496,O13565815456,0.0072,normal,0.05,true,service,OSM service way 1481016187,"116.3423821,39.9875441;116.3423873,39.9874795",osm,osm_service,1481016187,54795
OSM54797,O13583970497,O13583970498,0.0347,normal,0.05,true,service,OSM service way 1481016188,"116.3420294,39.9883797;116.3420428,39.9880682",osm,osm_service,1481016188,54796
OSM54798,O13583970498,O13583970499,0.0165,normal,0.05,true,service,OSM service way 1481016188,"116.3420428,39.9880682;116.3421145,39.9879305",osm,osm_service,1481016188,54797
OSM54799,O13583970499,O13583970492,0.0233,normal,0.05,true,service,OSM service way 1481016188,"116.3421145,39.9879305;116.3421220,39.9877210",osm,osm_service,1481016188,54798
OSM54800,O13583970499,O13584002303,0.0338,normal,0.05,true,service,OSM service way 1481016189,"116.3421145,39.9879305;116.3425110,39.9879415",osm,osm_service,1481016189,54799
OSM54801,O13584002303,O13583970500,0.041,normal,0.05,true,service,OSM service way 1481016189,"116.3425110,39.9879415;116.3429918,39.9879549",osm,osm_service,1481016189,54800
OSM54802,O13583970500,O13584002301,0.0095,normal,0.05,true,service,OSM service way 1481016189,"116.3429918,39.9879549;116.3429934,39.9878691",osm,osm_service,1481016189,54801
OSM54803,O13584002301,O13584002302,0.0406,normal,0.05,true,service,OSM service way 1481016189,"116.3429934,39.9878691;116.3425174,39.9878566",osm,osm_service,1481016189,54802
OSM54804,O13584002302,O13584002303,0.0095,normal,0.05,true,service,OSM service way 1481016189,"116.3425174,39.9878566;116.3425110,39.9879415",osm,osm_service,1481016189,54803
OSM54805,O13584002304,O13584002305,0.0253,normal,0.05,true,service,OSM service way 1481016190,"116.3424947,39.9884248;116.3425155,39.9881981",osm,osm_service,1481016190,54804
